r,l,t,target_pose
759.793593,1001,253.280724,[339.17132002 991.28938813 -39.38886039]
754.879775,1001,506.714608,[333.04307846 994.48914361  97.0419328 ]
764.127461,1001,760.034169,[333.89674298 991.76201436  92.73877102]
733.002656,1001,1013.447636,[329.98281875 985.78344814 -81.47156947]
741.502909,1001,1266.786268,[331.94364044 985.32337196  59.03928516]
