r,l,t,target_pose
676.035116,1001,257.243313,[337.27544922 993.55277946 -93.49965767]
644.678455,1001,513.764036,[ 336.569121    994.45291081 -151.69180984]
664.190675,1001,769.075437,[337.92013982 991.91025016 -20.37322002]
668.092067,1001,1023.985779,[336.53026213 993.65032089  41.99944368]
656.202418,1001,1278.835359,[337.57836138 993.48452184 139.47177791]
