r,l,t,target_pose
771.080407,1001,253.254524,[334.06951782 994.01597148  78.91763433]
782.384261,1001,506.507308,[335.82673535 988.89317375 -47.97268895]
769.965991,1001,759.761841,[333.36609443 986.79022277 -45.05736523]
775.134175,1001,1013.011075,[337.49894133 988.7399351  -89.12483973]
762.336521,1001,1266.262563,[338.02610299 987.57199319 -86.02680555]
