r,l,t,target_pose
909.076187,1001,253.284279,[  2.73956049  -0.6112156  129.09525117]
903.884204,1001,506.64685,[   1.52299263   -4.56224676 -172.78934873]
928.895011,1001,760.018187,[ -3.7743449   -2.41886925 -33.92253798]
897.157713,1001,1013.370956,[ 0.73130657  0.28491145 94.91408633]
911.993636,1001,1266.729844,[  4.05604277  -4.22773207 -81.87488787]
