r,l,t,target_pose
874.196824,1001,253.265065,[  2.73956049  -0.6112156  129.09525117]
871.374543,1001,506.515491,[   1.52299263   -4.56224676 -172.78934873]
788.861631,1001,759.76796,[ -3.7743449   -2.41886925 -33.92253798]
864.979482,1001,1013.021777,[ 0.73130657  0.28491145 94.91408633]
673.419498,1001,1266.275026,[  4.05604277  -4.22773207 -81.87488787]
