r,l,t,target_pose
366.163043,1001,253.278899,[  2.73956049  -0.6112156  129.09525117]
454.708534,1001,506.754089,[   1.52299263   -4.56224676 -172.78934873]
455.853335,1001,760.208469,[ -3.7743449   -2.41886925 -33.92253798]
425.056234,1001,1013.532491,[ 0.73130657  0.28491145 94.91408633]
648.029728,1001,1267.019048,[  4.05604277  -4.22773207 -81.87488787]
