r,l,t,target_pose
2.561974,1001,253.264727,[334.36598182 994.68605717  84.24405242]
-27.809767,1001,506.516791,[335.23142955 989.6787471   50.72635838]
-17.738131,1001,759.767768,[330.11945646 992.84012898  38.65448879]
-45.246967,1001,1013.020957,[ 338.3392618   990.55259573 -167.7197274 ]
-17.516301,1001,1266.27225,[336.66632706 990.57642614  48.91685078]
