r,l,t,target_pose
-50.747138,1001,253.257227,[333.74496088 988.24843826 136.48699764]
23.193705,1001,506.507696,[ 336.33732674  986.97405937 -176.48465129]
-36.82508,1001,759.75878,[330.46851862 992.99268635 163.25044462]
-119.849435,690,935.261758,[330.53727912 992.51290373 154.80466569]
-11.141823,1001,1188.51253,[330.8114176  993.57603281 104.36162877]
