r,l,t,target_pose
365.512024,1001,253.288491,[  2.73956049  -0.6112156  129.09525117]
198.919124,1001,506.750235,[   1.52299263   -4.56224676 -172.78934873]
231.311874,1001,760.212296,[ -3.7743449   -2.41886925 -33.92253798]
487.14885,1001,1013.541231,[ 0.73130657  0.28491145 94.91408633]
215.235927,1001,1267.0183,[  4.05604277  -4.22773207 -81.87488787]
