r,l,t,target_pose
875.515184,1001,253.288045,[  2.73956049  -0.6112156  129.09525117]
868.607885,1001,506.539953,[   1.52299263   -4.56224676 -172.78934873]
884.840925,1001,759.793701,[ -3.7743449   -2.41886925 -33.92253798]
899.788994,1001,1013.045537,[ 0.73130657  0.28491145 94.91408633]
646.20066,1001,1266.298022,[  4.05604277  -4.22773207 -81.87488787]
