r,l,t,target_pose
463.337147,1001,253.291861,[333.54788918 992.83219214  33.76903179]
611.047123,1001,506.75311,[332.43971973 990.390265    33.6167163 ]
583.841102,1001,760.263929,[332.16727396 989.74288316 169.99588372]
611.163866,1001,1021.169855,[ 336.36679124  988.6112631  -144.75035527]
614.046462,1001,1286.907827,[ 338.25487609  985.66293594 -128.74229315]
