r,l,t,target_pose
752.284087,1001,253.448595,[  2.73956049  -0.6112156  129.09525117]
396.402665,1001,506.809864,[   1.52299263   -4.56224676 -172.78934873]
327.826795,1001,760.281053,[ -3.7743449   -2.41886925 -33.92253798]
441.567756,1001,1013.803861,[ 0.73130657  0.28491145 94.91408633]
664.18173,1001,1267.275166,[  4.05604277  -4.22773207 -81.87488787]
