r,l,t,target_pose
-24.454233,1001,253.277169,[331.72264553 993.49025726  12.21010942]
-48.561693,1001,506.740177,[331.87095923 993.9657068   59.66293937]
-89.764188,1001,760.029974,[330.9341825  985.29379476 -24.09066875]
-50.930534,1001,1013.523176,[338.16959485 992.13217392 -45.69632736]
-104.935649,1001,1266.999739,[335.72743251 987.16564841 -51.21423699]
