r,l,t,target_pose
792.071596,1001,253.262792,[337.53156076 987.64610774   1.1700288 ]
766.669955,1001,506.515084,[333.7764934  987.84160993 -97.04734476]
745.517497,1001,759.767421,[ 330.09963864  989.8315904  -136.3958442 ]
743.643536,1001,1013.021369,[ 330.72705585  988.3919635  -175.48064925]
781.903975,1001,1266.274574,[330.02665176 988.69870044  17.27355611]
