r,l,t,target_pose
693.977064,1001,253.26916,[330.66231224 990.1107905  -59.39060566]
670.803616,1001,506.671603,[335.30601731 987.23372791 164.35626744]
690.122867,1001,760.018441,[329.61573196 986.65316008  31.51366646]
