r,l,t,target_pose
649.365766,1001,253.309387,[338.32806572 993.23610497 -44.13488858]
607.103482,1001,506.790559,[329.79339705 990.61523161 119.10136132]
643.533162,1001,760.251277,[338.0356306  990.28265364 -16.06886217]
645.991533,1001,1013.719219,[331.42776663 988.86977248 -34.83703451]
596.165163,1001,1267.16908,[331.54942855 987.26655903 169.42487172]
