r,l,t,target_pose
625.597957,1001,262.352537,[337.99469562 993.74902779  78.32574866]
617.458268,1001,518.799402,[337.61956161 994.11480256 136.25697463]
626.991384,1001,782.238573,[ 338.08366643  994.7244962  -103.05113385]
621.219398,1001,1038.956129,[338.79376365 988.00000778 -74.85165   ]
672.073452,1001,1292.285228,[332.32219778 988.51266701 -60.549315  ]
