r,l,t,target_pose
-498.031793,1001,253.285447,[338.04174806 986.71864899  19.14020811]
-386.554647,1001,506.66185,[ 334.76749117  990.93313871 -138.68870233]
-200.137872,1001,760.047905,[333.40768562 987.54913661 -96.90552029]
-72.08911,982,1008.660051,[335.95718328 988.73816366 -37.02855067]
-291.132668,1001,1262.05225,[338.49274907 989.84925222  -1.30744672]
