r,l,t,target_pose
204.77232,1001,253.282414,[  2.73956049  -0.6112156  129.09525117]
18.7147,1001,506.536959,[   1.52299263   -4.56224676 -172.78934873]
188.916198,1001,759.789053,[ -3.7743449   -2.41886925 -33.92253798]
178.631251,1001,1013.043725,[ 0.73130657  0.28491145 94.91408633]
101.62753,1001,1266.285145,[  4.05604277  -4.22773207 -81.87488787]
