r,l,t,target_pose
403.441884,1001,253.296406,[  2.73956049  -0.6112156  129.09525117]
356.698983,1001,506.750105,[   1.52299263   -4.56224676 -172.78934873]
700.419917,1001,760.05047,[ -3.7743449   -2.41886925 -33.92253798]
744.573961,1001,1013.51527,[ 0.73130657  0.28491145 94.91408633]
352.224268,1001,1266.981566,[  4.05604277  -4.22773207 -81.87488787]
