r,l,t,target_pose
757.178718,1001,253.297734,[331.24523709 992.91153954 158.83147389]
738.417685,1001,508.959605,[ 339.50329858  987.17674616 -163.67198467]
695.025389,1001,764.79806,[330.78023033 989.18242591 148.20540032]
695.955511,1001,1018.236489,[ 336.89743939  989.56253173 -155.23656679]
781.248876,1001,1271.552561,[336.67143119 990.74281869 161.95797338]
