r,l,t,target_pose
719.291537,1001,253.283612,[ 335.3902097   994.26818282 -175.73828391]
699.245822,1001,506.535453,[ 333.77602182  987.2501316  -131.31307698]
722.971679,1001,759.786345,[335.9292794  994.50677341 -46.29751891]
711.635282,1001,1013.039371,[331.36508448 993.68777089  95.17084869]
694.911002,1001,1266.293984,[ 331.36414125  991.28989736 -146.1967035 ]
