r,l,t,target_pose
721.342168,1001,253.264239,[332.58660399 994.10566788 -21.41184661]
735.575253,1001,506.514246,[333.85103323 994.89425842 -52.52290679]
695.702123,1001,759.767168,[331.20494499 986.65699364 -77.22642322]
756.380133,1001,1013.020228,[335.40730255 990.12778837  -2.56671616]
722.536908,1001,1266.270015,[ 333.01633294  992.13455425 -129.48654326]
