r,l,t,target_pose
212.387806,1001,253.301948,[  2.73956049  -0.6112156  129.09525117]
250.870969,1001,506.767443,[   1.52299263   -4.56224676 -172.78934873]
225.787561,1001,760.229291,[ -3.7743449   -2.41886925 -33.92253798]
266.786412,1001,1013.557081,[ 0.73130657  0.28491145 94.91408633]
195.998884,1001,1267.014514,[  4.05604277  -4.22773207 -81.87488787]
