r,l,t,target_pose
296.083927,1001,253.292555,[ 331.46623313  986.85697169 -146.34339302]
293.666863,1001,507.043635,[ 329.93508402  990.59366659 -156.46533278]
294.808389,1001,760.533092,[ 334.24743842  993.82618129 -143.9553867 ]
311.533557,1001,1014.034643,[335.74850862 990.26642096 -31.91692722]
303.364387,1001,1267.50296,[ 331.08255462  987.59241504 -105.65183271]
