r,l,t,target_pose
304.159535,1001,253.298033,[  2.73956049  -0.6112156  129.09525117]
198.743801,1001,506.754565,[   1.52299263   -4.56224676 -172.78934873]
289.463882,1001,760.049548,[ -3.7743449   -2.41886925 -33.92253798]
470.763657,1001,1013.522965,[ 0.73130657  0.28491145 94.91408633]
280.00743,1001,1268.61382,[  4.05604277  -4.22773207 -81.87488787]
