r,l,t,target_pose
617.817676,1001,253.289596,[  2.73956049  -0.6112156  129.09525117]
566.540578,1001,506.590192,[   1.52299263   -4.56224676 -172.78934873]
656.431879,1001,759.981229,[ -3.7743449   -2.41886925 -33.92253798]
647.410358,1001,1013.338426,[ 0.73130657  0.28491145 94.91408633]
521.373017,1001,1266.692719,[  4.05604277  -4.22773207 -81.87488787]
