r,l,t,target_pose
731.358929,1001,253.305863,[ 336.34265146  985.65016601 -126.47924176]
730.52017,1001,506.578566,[ 339.55173486  988.14642922 -154.54955088]
728.561984,1001,759.943909,[333.17489975 992.0965954   42.22974418]
756.833003,1001,1013.333307,[334.48381535 992.28255655 -76.20420574]
739.40365,1001,1266.698538,[334.37480028 992.43221739 128.76157355]
