r,l,t,target_pose
39.508504,1001,253.307168,[  2.73956049  -0.6112156  129.09525117]
144.508392,1001,506.758576,[   1.52299263   -4.56224676 -172.78934873]
27.136077,1001,760.228231,[ -3.7743449   -2.41886925 -33.92253798]
79.215374,1001,1013.566751,[ 0.73130657  0.28491145 94.91408633]
202.081041,1001,1267.017526,[  4.05604277  -4.22773207 -81.87488787]
