r,l,t,target_pose
127.918258,1001,253.306366,[  2.73956049  -0.6112156  129.09525117]
179.538909,1001,506.799217,[   1.52299263   -4.56224676 -172.78934873]
192.65843,1001,760.28864,[ -3.7743449   -2.41886925 -33.92253798]
259.482734,1001,1013.782123,[ 0.73130657  0.28491145 94.91408633]
175.250403,1001,1267.258389,[  4.05604277  -4.22773207 -81.87488787]
