r,l,t,target_pose
674.340955,1001,253.307344,[ 330.50600717  986.62814019 -108.92975506]
678.185657,1001,506.490726,[ 336.02520063  990.20635638 -136.93391818]
672.250512,1001,759.733499,[333.0409188  987.36704678 125.61038547]
668.012483,1001,1012.980565,[330.1421419  986.80456465  80.17602129]
660.289273,1001,1266.2205,[ 338.38799745  994.97573206 -138.9328298 ]
