r,l,t,target_pose
813.974493,1001,253.285912,[  2.73956049  -0.6112156  129.09525117]
818.853536,1001,506.590536,[   1.52299263   -4.56224676 -172.78934873]
901.959476,1001,759.949772,[ -3.7743449   -2.41886925 -33.92253798]
841.236975,1001,1013.318376,[ 0.73130657  0.28491145 94.91408633]
906.865159,1001,1266.593613,[  4.05604277  -4.22773207 -81.87488787]
