r,l,t,target_pose
-170.440599,785,199.298798,[330.03775289 992.65743382 -10.77994837]
-103.321815,224,258.408481,[336.60181692 991.15170334 -31.71536533]
-239.762503,989,508.798359,[334.0002513  985.64250938  47.28025627]
-79.735018,725,693.2487,[330.91280647 986.80969651 -31.59458565]
-133.897931,1001,946.707177,[ 333.53457892  987.41403793 -153.2821665 ]
