r,l,t,target_pose
174.559978,1001,253.295036,[336.45345958 991.27688935 -95.56264166]
182.979941,1001,506.77116,[339.11521588 992.15183624 -53.24973812]
169.326619,1001,760.233346,[334.38547098 994.83360664  36.47203058]
145.139249,1001,1013.550176,[ 336.37938554  992.62466122 -160.30923054]
198.994626,1001,1267.014426,[331.55154868 986.63588136 -45.99644311]
