r,l,t,target_pose
142.03967,1001,253.296839,[  2.73956049  -0.6112156  129.09525117]
160.556749,1001,506.778122,[   1.52299263   -4.56224676 -172.78934873]
181.283432,1001,760.203074,[ -3.7743449   -2.41886925 -33.92253798]
167.275919,1001,1013.552083,[ 0.73130657  0.28491145 94.91408633]
172.422869,1001,1267.041844,[  4.05604277  -4.22773207 -81.87488787]
