r,l,t,target_pose
888.668217,1001,253.267101,[  2.73956049  -0.6112156  129.09525117]
885.051068,1001,506.657675,[   1.52299263   -4.56224676 -172.78934873]
878.206539,1001,760.019971,[ -3.7743449   -2.41886925 -33.92253798]
745.948129,1001,1013.275802,[ 0.73130657  0.28491145 94.91408633]
840.026837,1001,1266.528879,[  4.05604277  -4.22773207 -81.87488787]
