r,l,t,target_pose
259.734219,1001,253.274294,[  2.73956049  -0.6112156  129.09525117]
114.503191,1001,506.520679,[   1.52299263   -4.56224676 -172.78934873]
98.495558,1001,759.770054,[ -3.7743449   -2.41886925 -33.92253798]
66.394206,1001,1013.021055,[ 0.73130657  0.28491145 94.91408633]
160.066465,1001,1266.271502,[  4.05604277  -4.22773207 -81.87488787]
