x,y,phi,u,v,r,n1,n2,n3,n4,alpha1,alpha2,alpha3,alpha4
0.011122,0.009946,-0.006548,0.000154,0.002258,0.001796,-0.051018,-0.034744,0.008479,0.020278,0.274799,-0.365976,0.263715,-0.166441
0.011107,0.009806,-0.006804,0.000279,0.001564,0.001600,-0.051280,-0.034399,0.004989,0.026174,0.279220,-0.361953,0.246948,-0.158320
0.011080,0.009584,-0.007122,0.000397,0.002313,0.001833,-0.056910,-0.042475,0.025586,0.024985,0.276510,-0.351628,0.225393,-0.138599
0.011052,0.009322,-0.007422,0.000448,0.002999,0.001875,-0.059063,-0.053452,0.037646,0.019718,0.265683,-0.362076,0.233666,-0.134454
0.011031,0.008929,-0.007658,0.000308,0.004227,0.001363,-0.059551,-0.042039,0.027537,0.016656,0.269085,-0.385704,0.253290,-0.149572
0.010968,0.008415,-0.008061,0.000875,0.005950,0.002519,-0.055965,-0.031104,0.013654,0.016530,0.278930,-0.380952,0.267520,-0.168131
0.010884,0.007822,-0.008535,0.001070,0.006338,0.002732,-0.049255,-0.022543,-0.020189,0.037261,0.283553,-0.357043,0.250509,-0.163619
0.010806,0.007284,-0.008935,0.001034,0.006236,0.002500,-0.067478,0.014215,-0.018902,0.017281,0.291192,-0.346076,0.229771,-0.147495
0.010719,0.006680,-0.009385,0.001078,0.006477,0.002598,-0.084378,0.020069,0.005465,0.006211,0.273708,-0.365575,0.224358,-0.122154
0.010635,0.005991,-0.009817,0.001108,0.008032,0.002699,-0.079210,0.016768,-0.021727,0.029089,0.283893,-0.380683,0.192828,-0.114068
0.010552,0.005260,-0.010261,0.001001,0.007870,0.002562,-0.070672,0.020164,-0.043676,0.036216,0.302506,-0.379396,0.209317,-0.142620
0.010473,0.004585,-0.010672,0.001021,0.007871,0.002571,-0.082582,0.032736,-0.036497,0.028162,0.273570,-0.386509,0.241109,-0.134033
0.010389,0.003915,-0.011150,0.001001,0.007196,0.002759,-0.087909,0.036657,-0.021939,0.026703,0.266631,-0.372039,0.222936,-0.111349
0.010310,0.003500,-0.011589,0.001000,0.004767,0.002742,-0.080493,0.040323,-0.039206,0.038790,0.297720,-0.357508,0.207358,-0.127530
0.010224,0.003025,-0.012058,0.001007,0.005055,0.002703,-0.081178,0.037981,-0.030615,0.035293,0.304027,-0.377624,0.211903,-0.134979
0.010152,0.002502,-0.012423,0.000890,0.006084,0.002280,-0.091259,0.015852,0.025416,0.015506,0.280631,-0.381739,0.206150,-0.104685
0.010075,0.001948,-0.012788,0.000883,0.005957,0.002108,-0.088323,0.021889,0.016816,0.015023,0.282753,-0.367018,0.213001,-0.110493
0.010004,0.001460,-0.013113,0.000872,0.005691,0.002032,-0.069294,0.034095,-0.036040,0.031978,0.308225,-0.385602,0.241095,-0.159488
0.029257,-0.194781,0.816641,-0.000071,-0.000058,0.000072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.029251,-0.194803,0.816630,-0.000011,0.000294,0.000080,0.777034,-0.736395,-1.000000,1.000000,-0.632362,-1.000000,-0.766524,-0.001131
0.029108,-0.194866,0.816506,0.000794,0.000613,0.000773,0.776991,-0.736402,-1.000000,1.000000,-0.632173,-1.000000,-0.766420,-0.001273
0.028567,-0.194989,0.816079,0.003084,0.000931,0.002474,0.469874,-0.843334,-1.000000,1.000000,-1.000000,-0.788554,0.379677,0.165305
0.027624,-0.195433,0.815379,0.006114,0.004537,0.004373,0.463808,-0.838570,-1.000000,1.000000,-1.000000,-0.787318,0.381231,0.166306
0.025637,-0.196058,0.813684,0.010397,0.005287,0.009778,0.525534,-0.648761,-1.000000,1.000000,-0.948581,-0.956043,0.192548,-0.061734
0.022338,-0.196643,0.810507,0.015961,0.004034,0.019852,0.506046,-0.621593,-1.000000,1.000000,-0.949706,-0.956903,0.194838,-0.059476
0.016589,-0.197093,0.804499,0.022358,0.000701,0.034665,0.419947,-0.609111,-1.000000,1.000000,-1.000000,-0.802871,0.176367,0.123951
0.009139,-0.197294,0.796456,0.029343,-0.001854,0.050262,0.346360,-0.576037,-1.000000,1.000000,-1.000000,-0.774472,0.191664,0.136763
-0.001232,-0.197151,0.785091,0.036522,-0.003774,0.065594,0.258814,-0.570594,-1.000000,1.000000,-1.000000,-0.852443,0.244631,0.082696
-0.013028,-0.196315,0.771998,0.043899,-0.007363,0.081788,0.137335,-0.519121,-1.000000,1.000000,-1.000000,-0.830838,0.296701,0.081074
-0.028310,-0.194170,0.754811,0.051738,-0.012699,0.099177,0.002510,-0.437621,-1.000000,0.788628,-1.000000,-0.748465,0.396090,0.070401
-0.044759,-0.190530,0.736077,0.060415,-0.019509,0.117063,-0.143557,-0.379680,-1.000000,0.474858,-1.000000,-0.711278,0.470203,0.062430
-0.065066,-0.184132,0.712486,0.069493,-0.028146,0.136132,-0.299932,-0.304010,-1.000000,0.127754,-0.937958,-0.675396,0.470450,0.019099
-0.091069,-0.172440,0.680966,0.077268,-0.041470,0.157515,-0.470106,-0.220352,-1.000000,-0.295664,-0.826376,-0.612931,0.495122,-0.067574
-0.112636,-0.159215,0.652810,0.079614,-0.053622,0.175905,-0.683939,-0.125966,-1.000000,-0.829786,-0.727966,-0.531866,0.541556,-0.129956
-0.135140,-0.141073,0.620309,0.075484,-0.064149,0.187692,-0.926363,-0.002816,-1.000000,-1.000000,-0.575277,-0.429611,0.540190,-0.171014
-0.154119,-0.121106,0.588974,0.068632,-0.071423,0.195748,-1.000000,0.167401,-1.000000,-1.000000,-0.343750,-0.351306,0.463895,-0.236800
-0.172029,-0.096009,0.553516,0.059370,-0.079276,0.204559,-1.000000,0.244623,-1.000000,-1.000000,-0.201789,-0.321191,0.470864,-0.224118
-0.185484,-0.069772,0.519162,0.048983,-0.085096,0.214728,-1.000000,0.278699,-0.670186,-1.000000,-0.163205,-0.274537,0.397233,-0.093925
-0.193889,-0.046090,0.489323,0.038397,-0.085900,0.223762,-1.000000,0.286145,-0.096402,-1.000000,-0.065265,-0.213044,0.355909,-0.060779
-0.200742,-0.008379,0.442619,0.020937,-0.084468,0.233501,-1.000000,0.305769,0.373483,-1.000000,0.116793,-0.227693,0.402532,-0.170538
-0.200507,0.024423,0.401402,0.003995,-0.074852,0.237840,-1.000000,0.414788,0.682503,-1.000000,0.360599,-0.220613,0.417585,-0.301112
-0.195403,0.052665,0.364176,-0.010538,-0.059671,0.232632,-1.000000,0.543436,1.000000,-1.000000,0.609039,-0.057827,0.405227,-0.372211
-0.185495,0.079448,0.325800,-0.023681,-0.040270,0.221410,-1.000000,0.663742,1.000000,-1.000000,0.779423,0.081589,0.254901,-0.357007
-0.175546,0.096919,0.298087,-0.033431,-0.023480,0.207965,-1.000000,0.727907,1.000000,-1.000000,0.902879,0.089437,-0.000894,-0.299694
-0.158275,0.117619,0.260123,-0.042770,-0.004768,0.189804,-0.946187,0.734631,1.000000,-1.000000,0.909262,0.019051,-0.130150,-0.237264
-0.143712,0.129339,0.233425,-0.049423,0.013391,0.166775,-0.872879,0.691633,1.000000,-1.000000,0.832918,-0.078056,-0.114324,-0.208043
-0.128721,0.137342,0.209300,-0.052589,0.027557,0.139198,-0.770004,0.673502,1.000000,-1.000000,0.819937,-0.116078,-0.090264,-0.231455
-0.116808,0.140760,0.192302,-0.052362,0.038769,0.106235,-0.623999,0.664138,0.932552,-1.000000,0.841646,-0.129934,-0.107468,-0.285304
-0.106813,0.140809,0.180152,-0.049881,0.047331,0.070107,-0.445591,0.604904,0.495639,-0.752153,0.817425,-0.161618,-0.233888,-0.270194
-0.100271,0.138336,0.174679,-0.048866,0.051047,0.034203,-0.242432,0.474690,-0.130216,-0.290054,0.695010,-0.240303,-0.428998,-0.180794
-0.095372,0.133798,0.174240,-0.051746,0.051387,0.002530,-0.080770,0.195729,-0.776355,0.141878,0.365336,-0.442900,-0.493976,0.013739
-0.091917,0.128722,0.177403,-0.056898,0.049069,-0.019765,0.040678,-0.247561,-1.000000,0.513491,-0.132051,-0.614798,-0.330426,0.216365
-0.088467,0.122931,0.182681,-0.061220,0.046694,-0.030447,0.177206,-0.630584,-1.000000,0.868513,-0.502701,-0.665326,0.115688,0.106464
-0.085171,0.117776,0.187948,-0.063355,0.043773,-0.032946,0.331276,-0.853770,-1.000000,1.000000,-0.653792,-0.698376,0.566427,-0.117773
-0.081365,0.112482,0.193574,-0.064509,0.041407,-0.032436,0.403771,-0.926635,-1.000000,1.000000,-0.669201,-0.612763,0.723341,-0.146460
-0.077580,0.108046,0.198472,-0.065492,0.037716,-0.030584,0.426919,-0.828667,-1.000000,1.000000,-0.556345,-0.446152,0.656949,-0.137745
-0.072932,0.103922,0.202715,-0.066886,0.033880,-0.024503,0.433686,-0.773227,-1.000000,1.000000,-0.476503,-0.447162,0.564181,-0.150427
-0.067975,0.100979,0.204788,-0.067059,0.029353,-0.012957,0.420435,-0.796905,-1.000000,1.000000,-0.483227,-0.530431,0.441499,-0.076509
-0.061822,0.098951,0.204039,-0.064999,0.024041,0.004323,0.387749,-0.794261,-0.924558,1.000000,-0.511362,-0.523746,0.446048,-0.047121
-0.055420,0.098338,0.199713,-0.060118,0.017182,0.027027,0.321384,-0.773747,-0.676576,0.990783,-0.534429,-0.488916,0.586357,-0.099384
-0.047767,0.098946,0.190513,-0.052632,0.010469,0.053086,0.209727,-0.688868,-0.304944,0.760647,-0.465354,-0.423388,0.672275,-0.141175
-0.040079,0.100332,0.177884,-0.044351,0.005131,0.078942,0.057810,-0.534205,0.209048,0.405313,-0.284977,-0.276158,0.736668,-0.196388
-0.031170,0.102175,0.160567,-0.037304,0.002071,0.099914,-0.111976,-0.312400,0.706143,-0.018713,-0.012909,-0.152818,0.748178,-0.313234
-0.022533,0.103667,0.142441,-0.032985,0.001380,0.113274,-0.267592,-0.005581,1.000000,-0.435921,0.369662,-0.127594,0.599618,-0.418741
-0.012958,0.104723,0.121904,-0.031257,0.001986,0.118481,-0.370841,0.296375,1.000000,-0.725552,0.708629,-0.096782,0.308242,-0.429016
-0.004160,0.105051,0.102997,-0.030458,0.003059,0.118176,-0.398205,0.531773,1.000000,-0.796123,0.915363,-0.005650,-0.026114,-0.377353
0.005043,0.104516,0.083195,-0.029280,0.006485,0.114248,-0.415856,0.663478,1.000000,-0.767031,0.957606,0.024804,-0.246190,-0.280729
0.012902,0.103203,0.066048,-0.026650,0.010598,0.107158,-0.448750,0.660992,1.000000,-0.741580,0.861553,-0.062764,-0.342744,-0.140637
0.020274,0.100977,0.049397,-0.021902,0.015499,0.096062,-0.462729,0.619666,1.000000,-0.698936,0.787234,-0.141758,-0.320302,-0.080935
0.025605,0.098212,0.036411,-0.014643,0.022076,0.081173,-0.439555,0.564190,1.000000,-0.638177,0.773103,-0.193667,-0.170920,-0.159920
0.029373,0.094706,0.025491,-0.004558,0.028243,0.063009,-0.388969,0.533412,1.000000,-0.546606,0.782568,-0.213726,-0.095228,-0.222822
0.030780,0.091252,0.018572,0.007671,0.033245,0.043239,-0.317089,0.538897,0.832490,-0.427150,0.796620,-0.183805,-0.152864,-0.218462
0.030117,0.087583,0.014308,0.020685,0.035688,0.024593,-0.246913,0.485181,0.416035,-0.311157,0.733656,-0.210210,-0.236542,-0.156796
0.027786,0.084473,0.012852,0.032504,0.035355,0.009094,-0.211776,0.352180,-0.042211,-0.226769,0.544579,-0.334927,-0.313791,-0.009268
0.023995,0.081511,0.013191,0.040687,0.032896,-0.001957,-0.218433,0.163391,-0.418961,-0.213389,0.271925,-0.470169,-0.265650,0.129724
0.019932,0.078963,0.014487,0.044443,0.031498,-0.008102,-0.244561,-0.056418,-0.634926,-0.277573,0.008202,-0.555483,-0.033103,0.122526
0.015363,0.076338,0.016564,0.044536,0.030253,-0.011982,-0.260572,-0.209587,-0.717066,-0.362632,-0.139495,-0.560259,0.243662,-0.013220
0.011210,0.073997,0.018848,0.042918,0.029167,-0.014282,-0.248825,-0.270891,-0.784123,-0.407189,-0.168856,-0.492370,0.473735,-0.184593
0.006850,0.071354,0.021672,0.040682,0.030090,-0.016284,-0.207853,-0.295082,-0.878760,-0.372639,-0.139134,-0.410809,0.556158,-0.274809
0.002991,0.068808,0.024529,0.038310,0.031007,-0.017857,-0.182527,-0.283780,-0.937020,-0.322319,-0.096108,-0.348505,0.485079,-0.251043
-0.000945,0.065927,0.027701,0.035720,0.031948,-0.018299,-0.182331,-0.265794,-0.968689,-0.283158,-0.112954,-0.353739,0.404255,-0.174521
-0.004270,0.063392,0.030474,0.032750,0.030070,-0.017339,-0.184898,-0.275361,-0.987614,-0.240273,-0.164534,-0.429456,0.379277,-0.122834
-0.007394,0.060969,0.032801,0.029231,0.026247,-0.013417,-0.180742,-0.292020,-1.000000,-0.199324,-0.195472,-0.482723,0.416027,-0.133305
-0.009782,0.059115,0.033908,0.025919,0.021775,-0.006924,-0.175843,-0.322239,-0.937101,-0.194475,-0.212125,-0.460506,0.501322,-0.175168
-0.011798,0.057704,0.033613,0.022745,0.015591,0.001702,-0.191647,-0.323801,-0.780095,-0.236975,-0.200734,-0.399094,0.558743,-0.194520
-0.013231,0.056976,0.031956,0.020632,0.009387,0.010356,-0.216828,-0.281080,-0.587469,-0.314479,-0.126445,-0.349332,0.573578,-0.218648
-0.014431,0.056758,0.028750,0.019499,0.003834,0.018499,-0.245030,-0.217354,-0.360606,-0.419140,0.002522,-0.323466,0.556970,-0.261953
-0.015276,0.056846,0.024713,0.018631,0.001072,0.025202,-0.274091,-0.142741,-0.157642,-0.532290,0.137982,-0.295154,0.493926,-0.288030
-0.015963,0.057225,0.019815,0.017205,-0.001656,0.028295,-0.296032,-0.057721,0.000772,-0.641820,0.266957,-0.253689,0.403080,-0.297964
-0.016406,0.057656,0.015293,0.014959,-0.002499,0.028252,-0.310068,0.034091,0.093161,-0.710754,0.367128,-0.236439,0.306043,-0.294333
-0.016769,0.058107,0.010989,0.012579,-0.002574,0.024833,-0.299685,0.077739,0.127399,-0.711074,0.426675,-0.246146,0.187500,-0.265900
-0.017014,0.058357,0.007878,0.009676,-0.001064,0.019446,-0.271786,0.085770,0.101346,-0.645930,0.444390,-0.260530,0.084313,-0.223807
-0.017185,0.058339,0.005490,0.006695,0.001585,0.013769,-0.237953,0.039587,0.052540,-0.566959,0.396629,-0.304479,0.072350,-0.190260
-0.017263,0.058053,0.004169,0.003814,0.004253,0.008256,-0.201551,-0.029350,-0.010055,-0.467161,0.316632,-0.365545,0.106927,-0.159982
-0.017204,0.057264,0.003541,0.000612,0.009035,0.003624,-0.157447,-0.085496,-0.075829,-0.364913,0.265297,-0.386306,0.180413,-0.181596
-0.017018,0.056301,0.003777,-0.002715,0.011313,-0.001474,-0.111136,-0.141563,-0.131257,-0.265713,0.223151,-0.381334,0.272314,-0.223219
-0.016714,0.055012,0.004796,-0.005324,0.013560,-0.005877,-0.070459,-0.150280,-0.202134,-0.149298,0.197153,-0.368017,0.300981,-0.227170
-0.016359,0.053701,0.006180,-0.007083,0.014760,-0.008657,-0.022200,-0.183216,-0.256438,-0.025553,0.174424,-0.356036,0.302328,-0.215803
-0.015903,0.052207,0.007939,-0.008265,0.015410,-0.010143,0.007976,-0.224007,-0.304638,0.086586,0.129732,-0.372773,0.282348,-0.170889
-0.015424,0.050853,0.009644,-0.009028,0.015091,-0.010654,0.016591,-0.257901,-0.294324,0.138379,0.073098,-0.399088,0.306258,-0.138017
-0.014849,0.049437,0.011447,-0.009477,0.014592,-0.010400,0.017409,-0.288504,-0.257547,0.159005,0.019587,-0.420562,0.382886,-0.141498
-0.014281,0.048175,0.013035,-0.009692,0.014133,-0.009928,0.031954,-0.304924,-0.249138,0.174461,0.023120,-0.411723,0.431079,-0.177053
-0.013626,0.046865,0.014644,-0.009876,0.013597,-0.009281,0.048070,-0.299878,-0.250438,0.182476,0.064665,-0.376011,0.445356,-0.216468
-0.012982,0.045714,0.015998,-0.010036,0.012992,-0.008461,0.045583,-0.286798,-0.231892,0.176983,0.078325,-0.357388,0.428677,-0.208434
-0.012251,0.044553,0.017341,-0.010155,0.012167,-0.007753,0.035497,-0.272121,-0.210566,0.174239,0.079290,-0.363302,0.383062,-0.171669
-0.011533,0.043525,0.018417,-0.010342,0.011735,-0.006726,0.034647,-0.267056,-0.205868,0.179461,0.087816,-0.379963,0.364898,-0.167076
-0.010694,0.042497,0.019351,-0.010614,0.010923,-0.005386,0.038165,-0.275551,-0.203912,0.186255,0.085172,-0.397937,0.378481,-0.178706
-0.009877,0.041603,0.019997,-0.010752,0.010386,-0.004036,0.033409,-0.271129,-0.180082,0.178653,0.079030,-0.389940,0.392681,-0.179723
-0.008971,0.040656,0.020514,-0.010703,0.010236,-0.002982,0.025855,-0.261010,-0.133346,0.159534,0.082935,-0.364705,0.410100,-0.185505
-0.008139,0.039835,0.020858,-0.010423,0.009652,-0.002149,0.022985,-0.245180,-0.111865,0.152536,0.108725,-0.358996,0.401086,-0.194349
-0.007237,0.039037,0.021084,-0.010227,0.008703,-0.001308,0.026224,-0.223071,-0.121250,0.157690,0.147729,-0.364937,0.368181,-0.201496
-0.006416,0.038379,0.021197,-0.009940,0.007811,-0.000701,0.022395,-0.215056,-0.113226,0.151483,0.155414,-0.364631,0.347593,-0.190717
-0.005549,0.037763,0.021211,-0.009550,0.006763,-0.000081,0.010166,-0.217007,-0.078077,0.137316,0.136389,-0.361635,0.336974,-0.163165
-0.004770,0.037305,0.021127,-0.009146,0.005461,0.000519,0.006199,-0.218741,-0.060444,0.127971,0.135637,-0.367229,0.339719,-0.163748
-0.003953,0.036891,0.020916,-0.008716,0.004595,0.001221,0.010322,-0.220269,-0.055614,0.120802,0.155007,-0.377691,0.354772,-0.190999
-0.003235,0.036585,0.020646,-0.008166,0.003680,0.001686,0.008758,-0.222605,-0.034151,0.104571,0.163644,-0.368664,0.360767,-0.199606
-0.002461,0.036288,0.020211,-0.007950,0.003310,0.002509,0.001534,-0.215769,-0.006581,0.082746,0.166224,-0.344966,0.354754,-0.191925
-0.001749,0.036111,0.019687,-0.007769,0.002150,0.003279,-0.000446,-0.211513,0.002795,0.068234,0.178349,-0.344093,0.345988,-0.194976
-0.000987,0.035914,0.018934,-0.007432,0.002209,0.004342,-0.001939,-0.198107,0.008054,0.063302,0.200927,-0.359356,0.330849,-0.202581
-0.000283,0.035737,0.018099,-0.007266,0.002137,0.005226,-0.007248,-0.196465,0.038997,0.046450,0.205138,-0.355428,0.329664,-0.202185
0.000498,0.035542,0.017058,-0.007302,0.002152,0.006002,-0.017642,-0.182264,0.061763,0.027302,0.203264,-0.341417,0.329248,-0.193731
0.001225,0.035327,0.015951,-0.007178,0.002536,0.006919,-0.018963,-0.165324,0.070036,0.017011,0.223091,-0.340400,0.326591,-0.204917
0.001987,0.034824,0.014316,-0.006386,0.005453,0.009433,-0.018754,-0.148994,0.074873,0.019113,0.250499,-0.346153,0.309352,-0.213359
0.002665,0.034207,0.012498,-0.005693,0.007207,0.011356,-0.026413,-0.128054,0.088219,0.010631,0.261474,-0.337526,0.288769,-0.202783
0.003386,0.033683,0.010498,-0.005564,0.005567,0.011537,-0.056487,-0.063505,0.109437,-0.029985,0.269698,-0.329373,0.287089,-0.190762
0.004022,0.033285,0.008666,-0.005273,0.004498,0.011454,-0.077474,-0.016504,0.123396,-0.058106,0.287718,-0.336484,0.279302,-0.188403
0.004654,0.032817,0.006672,-0.004654,0.004860,0.011508,-0.068334,-0.023017,0.111635,-0.034960,0.329694,-0.330288,0.211748,-0.180264
0.005221,0.032296,0.004905,-0.004576,0.005887,0.011039,-0.061825,-0.029116,0.100001,-0.020446,0.350364,-0.318823,0.168824,-0.170170
0.005782,0.031922,0.003165,-0.004227,0.003784,0.010042,-0.080978,-0.024793,0.136069,-0.050190,0.305293,-0.350042,0.205827,-0.147346
0.006248,0.031749,0.001732,-0.003838,0.001748,0.008960,-0.088552,-0.017013,0.144558,-0.052304,0.278445,-0.378900,0.227776,-0.135688
0.006716,0.031604,0.000273,-0.003541,0.001282,0.008411,-0.063143,-0.042141,0.120152,-0.036546,0.322104,-0.351159,0.226825,-0.181616
0.007125,0.031461,-0.001076,-0.003286,0.001357,0.008429,-0.048868,-0.074696,0.118342,-0.029674,0.334760,-0.325523,0.226372,-0.197013
0.007535,0.031239,-0.002529,-0.002924,0.002080,0.008388,-0.062472,-0.073160,0.160379,-0.051454,0.301276,-0.332940,0.225561,-0.159551
0.007869,0.031115,-0.003730,-0.002574,0.001129,0.007502,-0.072441,-0.060723,0.192664,-0.074879,0.290070,-0.349263,0.244624,-0.156252
0.008190,0.031085,-0.004898,-0.002274,0.000010,0.006744,-0.061192,-0.049062,0.153803,-0.067301,0.324599,-0.356421,0.252304,-0.196976
0.008420,0.031050,-0.005869,-0.001604,0.000125,0.006069,-0.043423,-0.062593,0.117637,-0.050779,0.349273,-0.338857,0.230840,-0.212493
0.008604,0.030926,-0.006869,-0.000959,0.001071,0.005764,-0.049893,-0.078798,0.143976,-0.055864,0.322793,-0.315854,0.208342,-0.170688
0.008730,0.030799,-0.007680,-0.000555,0.001241,0.005070,-0.064657,-0.083033,0.165089,-0.075212,0.282724,-0.332917,0.217473,-0.140026
0.008802,0.030691,-0.008371,-0.000058,0.000982,0.003989,-0.062597,-0.074938,0.137347,-0.078519,0.293067,-0.374547,0.242659,-0.170216
0.008814,0.030579,-0.008852,0.000405,0.001176,0.003004,-0.047789,-0.079781,0.096497,-0.065893,0.316150,-0.373013,0.259389,-0.209853
0.008794,0.030492,-0.009257,0.000651,0.000834,0.002336,-0.042993,-0.093843,0.079675,-0.060039,0.303497,-0.330165,0.250462,-0.196363
0.008732,0.030410,-0.009521,0.001038,0.000885,0.001650,-0.049530,-0.098976,0.081301,-0.062229,0.276711,-0.317374,0.236739,-0.162463
0.008598,0.030376,-0.009604,0.001556,0.000345,0.000480,-0.053711,-0.107244,0.090018,-0.064220,0.267805,-0.355568,0.240581,-0.158764
0.008433,0.030306,-0.009605,0.001967,0.000835,0.000005,-0.049198,-0.117189,0.068889,-0.058054,0.269970,-0.382860,0.254943,-0.176812
0.008216,0.030074,-0.009705,0.002490,0.002523,0.000576,-0.036004,-0.139907,0.037213,-0.052526,0.261829,-0.364058,0.277218,-0.193150
0.007999,0.029778,-0.009795,0.002683,0.003499,0.000565,-0.037582,-0.141386,0.028748,-0.058390,0.246753,-0.340850,0.292051,-0.190400
0.007741,0.029431,-0.009820,0.002864,0.003801,0.000143,-0.056201,-0.110412,0.039974,-0.083290,0.243117,-0.344308,0.299215,-0.185745
0.007485,0.029099,-0.009773,0.003001,0.003963,-0.000289,-0.059022,-0.095335,0.022974,-0.079279,0.256002,-0.357484,0.286458,-0.188470
0.007203,0.028717,-0.009683,0.003001,0.004231,-0.000522,-0.047674,-0.095576,-0.028501,-0.052744,0.277591,-0.352912,0.251577,-0.190461
0.006945,0.028364,-0.009574,0.002953,0.004225,-0.000679,-0.048172,-0.102808,-0.041460,-0.045684,0.262520,-0.348464,0.246943,-0.175827
0.006676,0.028118,-0.009464,0.002857,0.002724,-0.000638,-0.064545,-0.108848,-0.012247,-0.056560,0.217510,-0.363971,0.264108,-0.144459
0.006429,0.027927,-0.009369,0.002836,0.002305,-0.000592,-0.066398,-0.112385,-0.006797,-0.057673,0.212963,-0.375157,0.280229,-0.151570
0.006162,0.027673,-0.009268,0.002838,0.002809,-0.000580,-0.052777,-0.128762,-0.007852,-0.056092,0.242566,-0.367806,0.302000,-0.194824
0.005889,0.027310,-0.009311,0.003302,0.004323,0.000269,-0.050123,-0.130895,-0.005890,-0.059037,0.249026,-0.353206,0.304860,-0.201091
0.005578,0.026886,-0.009382,0.003476,0.004634,0.000405,-0.054463,-0.115184,-0.004660,-0.066910,0.242929,-0.342272,0.293800,-0.184007
0.005283,0.026471,-0.009430,0.003562,0.004931,0.000300,-0.066878,-0.084355,-0.012723,-0.083331,0.249747,-0.349861,0.286204,-0.180210
0.004961,0.025967,-0.009537,0.003638,0.005519,0.000616,-0.068912,-0.079483,-0.029042,-0.080412,0.257267,-0.363365,0.270109,-0.179069
0.004670,0.025604,-0.009626,0.003551,0.004306,0.000562,-0.066535,-0.078559,-0.056711,-0.065299,0.262603,-0.358977,0.244280,-0.170253
0.004360,0.025215,-0.009746,0.003504,0.004259,0.000690,-0.074395,-0.070813,-0.052013,-0.073461,0.249480,-0.355976,0.258501,-0.165213
0.004068,0.024848,-0.009862,0.003590,0.004345,0.000727,-0.083859,-0.088301,-0.012501,-0.086443,0.223916,-0.367832,0.276577,-0.151593
0.003726,0.024537,-0.009888,0.003783,0.003412,0.000149,-0.081074,-0.084353,-0.021439,-0.081273,0.242037,-0.365197,0.265605,-0.159537
0.003380,0.024366,-0.009771,0.004007,0.002056,-0.000730,-0.069371,-0.078136,-0.045265,-0.080698,0.268851,-0.360741,0.286496,-0.199275
0.003016,0.024242,-0.009653,0.003906,0.001375,-0.000684,-0.070201,-0.094458,-0.042188,-0.082506,0.251675,-0.364714,0.281089,-0.182011
0.002708,0.024260,-0.009623,0.003641,-0.000206,-0.000186,-0.070742,-0.113040,-0.038544,-0.082054,0.235820,-0.347307,0.245146,-0.146496
0.002386,0.024271,-0.009553,0.003469,-0.000116,-0.000406,-0.069883,-0.120545,-0.024884,-0.092001,0.235208,-0.353743,0.273892,-0.166859
0.002103,0.024245,-0.009464,0.003299,0.000312,-0.000557,-0.075996,-0.134089,0.022451,-0.114349,0.225636,-0.385925,0.315829,-0.185832
0.001800,0.024218,-0.009357,0.003232,0.000304,-0.000616,-0.067882,-0.129701,0.005429,-0.107209,0.238664,-0.368331,0.306704,-0.192123
0.001523,0.024187,-0.009275,0.003233,0.000377,-0.000510,-0.048571,-0.119182,-0.037527,-0.094855,0.269489,-0.332667,0.307985,-0.223925
0.001224,0.024145,-0.009197,0.003221,0.000465,-0.000451,-0.055543,-0.120043,-0.028299,-0.097464,0.256861,-0.343981,0.294400,-0.203021
0.000920,0.024167,-0.009024,0.003455,-0.000251,-0.001081,-0.073327,-0.113736,-0.002354,-0.106926,0.234957,-0.352071,0.252071,-0.151166
0.000568,0.024201,-0.008785,0.003669,-0.000361,-0.001380,-0.070518,-0.116770,-0.010266,-0.107240,0.236766,-0.356971,0.272335,-0.168430
0.000249,0.024179,-0.008626,0.003656,0.000258,-0.000992,-0.058170,-0.141764,-0.040141,-0.096433,0.236001,-0.384338,0.300105,-0.197091
-0.000075,0.024126,-0.008438,0.003406,0.000581,-0.001088,-0.057644,-0.144731,-0.047710,-0.098112,0.234928,-0.370910,0.291903,-0.191403
-0.000351,0.024009,-0.008169,0.003036,0.001393,-0.001679,-0.067745,-0.132042,-0.021719,-0.120616,0.221539,-0.337962,0.319401,-0.191783
-0.000660,0.023910,-0.007829,0.003121,0.001091,-0.001965,-0.068499,-0.129459,-0.024274,-0.115649,0.218325,-0.353026,0.321050,-0.191460
-0.000942,0.023828,-0.007502,0.003062,0.000963,-0.002044,-0.051591,-0.119636,-0.082347,-0.076107,0.255467,-0.367628,0.273285,-0.198620
-0.001236,0.023746,-0.007156,0.002940,0.000888,-0.001993,-0.049027,-0.130049,-0.089230,-0.074943,0.249873,-0.358069,0.277464,-0.198448
-0.001503,0.023712,-0.006823,0.002890,0.000396,-0.002080,-0.069275,-0.145688,-0.045181,-0.092457,0.188400,-0.359972,0.294199,-0.151512
-0.001832,0.023777,-0.006328,0.003211,-0.000748,-0.002859,-0.071408,-0.144521,-0.037334,-0.096284,0.187229,-0.366657,0.300841,-0.154511
-0.002140,0.023783,-0.005903,0.003283,-0.000099,-0.002655,-0.052671,-0.151857,-0.065306,-0.085469,0.228534,-0.378054,0.329233,-0.216206
-0.002474,0.023829,-0.005430,0.003279,-0.000541,-0.002729,-0.044075,-0.174543,-0.082966,-0.080701,0.225896,-0.372441,0.322754,-0.216106
