x,y,phi,u,v,r,n1,n2,n3,n4,alpha1,alpha2,alpha3,alpha4
-0.021386,-0.045416,0.011601,-0.006495,-0.019622,0.002339,0.127634,0.561596,0.345674,-0.161448,0.222482,0.322783,0.829022,-1.000000
-0.020849,-0.043612,0.011297,-0.006379,-0.019594,0.001751,-0.568978,0.061547,-0.222541,0.303572,0.801503,0.818814,0.185356,1.000000
-0.020346,-0.041949,0.011097,-0.006307,-0.019631,0.001249,-1.000000,-0.539822,0.041330,-0.633508,0.759213,0.969393,-0.361276,0.924274
-0.019785,-0.040141,0.010998,-0.006308,-0.019804,0.000570,-0.441385,-0.438617,0.338500,-0.100073,1.000000,-1.000000,-0.753190,0.344779
-0.019252,-0.038457,0.011056,-0.006261,-0.020087,-0.000359,-0.356665,-0.094229,-0.401053,0.175264,-0.548646,-1.000000,0.205917,-0.684154
-0.018655,-0.036615,0.011272,-0.006278,-0.020384,-0.001251,0.014641,-0.436091,0.429839,-0.204262,1.000000,0.500954,1.000000,-0.527193
-0.018105,-0.034926,0.011620,-0.006063,-0.020359,-0.002175,-0.187572,-0.768668,0.837485,-0.464517,1.000000,0.001011,1.000000,-0.699349
-0.017463,-0.032899,0.012356,-0.005349,-0.019695,-0.003677,-0.115987,-0.125280,0.191882,0.508198,0.895142,-1.000000,-0.252041,1.000000
-0.017067,-0.031590,0.012972,-0.004747,-0.019188,-0.004624,0.412087,-0.031813,-0.657498,-0.411945,1.000000,0.199937,0.570142,0.956751
-0.016572,-0.029906,0.013804,-0.004533,-0.018996,-0.004799,-1.000000,-0.125101,-0.045144,0.670475,1.000000,-0.804863,-0.076768,-1.000000
-0.016146,-0.028343,0.014616,-0.004160,-0.019103,-0.005071,-0.691205,-0.605498,-0.231813,0.387468,1.000000,-0.364551,-1.000000,0.159546
-0.015679,-0.026379,0.015680,-0.003549,-0.019227,-0.005322,0.187513,-0.145651,0.817762,-0.100195,-1.000000,-1.000000,1.000000,0.833895
-0.015421,-0.025109,0.016521,-0.002678,-0.018723,-0.006307,-0.116340,0.037208,1.000000,0.257622,-0.199525,-1.000000,1.000000,-1.000000
-0.015132,-0.023319,0.018154,-0.001524,-0.017800,-0.008167,-0.118536,-0.150641,-0.581704,-0.511120,0.675015,1.000000,0.388011,-1.000000
-0.014973,-0.022160,0.019355,-0.001019,-0.017365,-0.009001,-0.206917,0.045184,0.012907,0.102067,-0.666398,1.000000,-1.000000,1.000000
-0.014777,-0.020446,0.021311,-0.000561,-0.017198,-0.009783,-0.378841,0.452548,0.258671,-1.000000,-1.000000,-0.968170,-0.424598,0.390624
-0.014665,-0.019002,0.023219,0.000119,-0.016853,-0.011015,0.271496,-0.827062,0.539677,0.764292,0.594513,-1.000000,0.546402,0.696291
