r,l,t,target_pose
-119.008771,296,76.99167,[337.18892473 992.96611627 114.32968132]
-110.070892,438,189.532993,[335.13218566 992.16873208 144.29395953]
-111.796013,496,316.534592,[329.82631041 985.45763706  19.90259412]
-103.375532,689,491.786375,[335.73349236 992.57376287 -51.49170514]
-30.318512,891,717.539196,[336.34374555 987.22650037 -72.05851955]
