x,y,phi,u,v,r,n1,n2,n3,n4,alpha1,alpha2,alpha3,alpha4
0.005817,-0.003279,-0.012281,-0.000088,-0.000750,-0.000194,-0.058627,-0.028474,0.006533,0.014460,0.280344,-0.372080,0.245548,-0.145902
0.005826,-0.003209,-0.012247,-0.000093,-0.000755,-0.000194,-0.058486,-0.028888,0.006726,0.014456,0.280226,-0.372022,0.245723,-0.146042
0.005834,-0.003145,-0.012216,-0.000098,-0.000762,-0.000195,-0.058359,-0.029242,0.006881,0.014467,0.280130,-0.371977,0.245859,-0.146164
0.005844,-0.003074,-0.012182,-0.000103,-0.000768,-0.000195,-0.058224,-0.029609,0.007041,0.014465,0.280025,-0.371923,0.246032,-0.146310
0.005853,-0.003009,-0.012151,-0.000107,-0.000773,-0.000196,-0.058094,-0.029993,0.007226,0.014478,0.279907,-0.371869,0.246179,-0.146419
0.005864,-0.002937,-0.012117,-0.000112,-0.000778,-0.000196,-0.057961,-0.030371,0.007381,0.014496,0.279797,-0.371802,0.246300,-0.146529
0.005874,-0.002871,-0.012085,-0.000116,-0.000783,-0.000197,-0.057829,-0.030729,0.007542,0.014506,0.279696,-0.371761,0.246471,-0.146670
0.005885,-0.002799,-0.012051,-0.000120,-0.000786,-0.000198,-0.057701,-0.031113,0.007704,0.014521,0.279561,-0.371735,0.246635,-0.146786
0.005896,-0.002732,-0.012019,-0.000125,-0.000791,-0.000198,-0.057567,-0.031478,0.007855,0.014545,0.279457,-0.371664,0.246762,-0.146897
0.005908,-0.002659,-0.011985,-0.000129,-0.000795,-0.000199,-0.057430,-0.031856,0.007993,0.014568,0.279343,-0.371598,0.246933,-0.147038
0.005919,-0.002591,-0.011953,-0.000132,-0.000798,-0.000200,-0.057304,-0.032223,0.008155,0.014588,0.279219,-0.371571,0.247082,-0.147147
0.005932,-0.002517,-0.011918,-0.000136,-0.000802,-0.000200,-0.057173,-0.032606,0.008313,0.014615,0.279095,-0.371518,0.247216,-0.147252
0.005944,-0.002449,-0.011886,-0.000139,-0.000804,-0.000200,-0.057045,-0.032950,0.008434,0.014637,0.278987,-0.371460,0.247382,-0.147387
0.005957,-0.002375,-0.011851,-0.000143,-0.000807,-0.000200,-0.056910,-0.033347,0.008593,0.014658,0.278855,-0.371423,0.247553,-0.147513
0.005970,-0.002307,-0.011819,-0.000146,-0.000811,-0.000200,-0.056796,-0.033687,0.008739,0.014676,0.278745,-0.371364,0.247670,-0.147607
0.005983,-0.002232,-0.011785,-0.000149,-0.000813,-0.000200,-0.056667,-0.034057,0.008895,0.014684,0.278627,-0.371298,0.247845,-0.147745
0.005996,-0.002163,-0.011753,-0.000151,-0.000814,-0.000199,-0.056548,-0.034414,0.009046,0.014703,0.278512,-0.371269,0.247990,-0.147857
0.006011,-0.002088,-0.011718,-0.000154,-0.000816,-0.000199,-0.056424,-0.034770,0.009185,0.014718,0.278407,-0.371211,0.248116,-0.147972
0.006024,-0.002019,-0.011687,-0.000157,-0.000819,-0.000199,-0.056308,-0.035103,0.009320,0.014723,0.278299,-0.371152,0.248276,-0.148098
0.006039,-0.001943,-0.011652,-0.000159,-0.000819,-0.000198,-0.056192,-0.035465,0.009460,0.014734,0.278168,-0.371113,0.248420,-0.148203
0.006052,-0.001874,-0.011621,-0.000161,-0.000820,-0.000197,-0.056072,-0.035819,0.009607,0.014755,0.278068,-0.371056,0.248529,-0.148304
0.006067,-0.001799,-0.011586,-0.000163,-0.000822,-0.000197,-0.055958,-0.036156,0.009723,0.014761,0.277953,-0.371004,0.248688,-0.148433
0.006081,-0.001729,-0.011555,-0.000164,-0.000821,-0.000197,-0.055850,-0.036490,0.009865,0.014761,0.277829,-0.370978,0.248850,-0.148545
0.006097,-0.001653,-0.011521,-0.000166,-0.000822,-0.000196,-0.055733,-0.036853,0.009999,0.014782,0.277713,-0.370916,0.248966,-0.148644
0.006111,-0.001584,-0.011490,-0.000168,-0.000822,-0.000196,-0.055621,-0.037161,0.010087,0.014794,0.277623,-0.370848,0.249097,-0.148768
0.006126,-0.001508,-0.011456,-0.000169,-0.000822,-0.000195,-0.055507,-0.037523,0.010223,0.014802,0.277489,-0.370823,0.249260,-0.148883
0.006141,-0.001439,-0.011425,-0.000170,-0.000822,-0.000195,-0.055411,-0.037839,0.010341,0.014815,0.277367,-0.370783,0.249358,-0.148954
0.006157,-0.001363,-0.011391,-0.000171,-0.000820,-0.000194,-0.055291,-0.038191,0.010457,0.014826,0.277255,-0.370713,0.249514,-0.149085
0.006171,-0.001294,-0.011360,-0.000173,-0.000820,-0.000194,-0.055187,-0.038511,0.010558,0.014840,0.277140,-0.370687,0.249667,-0.149201
0.006187,-0.001219,-0.011326,-0.000174,-0.000819,-0.000194,-0.055084,-0.038834,0.010665,0.014847,0.277022,-0.370643,0.249790,-0.149299
0.006202,-0.001149,-0.011295,-0.000174,-0.000817,-0.000193,-0.054978,-0.039158,0.010777,0.014861,0.276913,-0.370575,0.249919,-0.149402
0.006218,-0.001075,-0.011262,-0.000175,-0.000816,-0.000193,-0.054869,-0.039497,0.010868,0.014881,0.276789,-0.370533,0.250049,-0.149505
0.006233,-0.001006,-0.011231,-0.000176,-0.000814,-0.000192,-0.054773,-0.039790,0.010950,0.014892,0.276681,-0.370509,0.250172,-0.149603
0.006249,-0.000931,-0.011198,-0.000176,-0.000812,-0.000192,-0.054669,-0.040133,0.011061,0.014905,0.276546,-0.370465,0.250323,-0.149707
0.006264,-0.000863,-0.011167,-0.000177,-0.000810,-0.000191,-0.054571,-0.040441,0.011141,0.014924,0.276428,-0.370411,0.250442,-0.149797
0.006280,-0.000788,-0.011134,-0.000177,-0.000807,-0.000191,-0.054464,-0.040763,0.011224,0.014940,0.276317,-0.370364,0.250585,-0.149916
0.006295,-0.000720,-0.011104,-0.000178,-0.000804,-0.000190,-0.054373,-0.041061,0.011314,0.014953,0.276199,-0.370336,0.250716,-0.150010
0.006311,-0.000647,-0.011071,-0.000178,-0.000802,-0.000190,-0.054274,-0.041381,0.011408,0.014968,0.276075,-0.370284,0.250836,-0.150099
0.006326,-0.000579,-0.011041,-0.000178,-0.000799,-0.000189,-0.054180,-0.041668,0.011476,0.014985,0.275970,-0.370235,0.250961,-0.150200
0.006343,-0.000506,-0.011008,-0.000178,-0.000796,-0.000189,-0.054078,-0.041992,0.011558,0.015006,0.275847,-0.370204,0.251097,-0.150303
0.006358,-0.000439,-0.010978,-0.000178,-0.000792,-0.000188,-0.053990,-0.042277,0.011627,0.015026,0.275733,-0.370167,0.251201,-0.150381
0.006374,-0.000366,-0.010945,-0.000178,-0.000788,-0.000188,-0.053893,-0.042584,0.011696,0.015041,0.275607,-0.370118,0.251342,-0.150484
0.006389,-0.000300,-0.010915,-0.000178,-0.000785,-0.000188,-0.053804,-0.042873,0.011758,0.015062,0.275487,-0.370089,0.251468,-0.150573
0.006405,-0.000228,-0.010883,-0.000178,-0.000782,-0.000187,-0.053710,-0.043174,0.011816,0.015087,0.275371,-0.370048,0.251582,-0.150664
0.006420,-0.000162,-0.010853,-0.000178,-0.000777,-0.000186,-0.053621,-0.043456,0.011877,0.015108,0.275257,-0.370004,0.251707,-0.150756
0.006437,-0.000091,-0.010821,-0.000178,-0.000774,-0.000186,-0.053530,-0.043766,0.011948,0.015131,0.275123,-0.369970,0.251837,-0.150841
0.006451,-0.000026,-0.010791,-0.000178,-0.000769,-0.000185,-0.053450,-0.044021,0.011989,0.015149,0.275016,-0.369936,0.251948,-0.150925
0.006468,0.000044,-0.010759,-0.000178,-0.000765,-0.000184,-0.053353,-0.044329,0.012061,0.015172,0.274896,-0.369895,0.252088,-0.151029
0.006483,0.000109,-0.010730,-0.000178,-0.000759,-0.000183,-0.053277,-0.044585,0.012102,0.015196,0.274785,-0.369858,0.252188,-0.151102
0.006499,0.000178,-0.010698,-0.000178,-0.000755,-0.000182,-0.053186,-0.044871,0.012170,0.015215,0.274671,-0.369812,0.252313,-0.151195
0.006514,0.000242,-0.010669,-0.000178,-0.000750,-0.000181,-0.053112,-0.045120,0.012220,0.015241,0.274560,-0.369785,0.252425,-0.151273
0.006530,0.000310,-0.010638,-0.000178,-0.000744,-0.000180,-0.053022,-0.045402,0.012277,0.015273,0.274449,-0.369748,0.252533,-0.151358
0.006545,0.000373,-0.010609,-0.000178,-0.000739,-0.000180,-0.052943,-0.045646,0.012310,0.015307,0.274348,-0.369709,0.252635,-0.151437
0.006561,0.000440,-0.010578,-0.000177,-0.000733,-0.000179,-0.052860,-0.045914,0.012355,0.015334,0.274225,-0.369678,0.252755,-0.151518
0.006576,0.000502,-0.010550,-0.000177,-0.000727,-0.000178,-0.052787,-0.046159,0.012396,0.015368,0.274112,-0.369651,0.252851,-0.151581
0.006592,0.000568,-0.010519,-0.000177,-0.000721,-0.000177,-0.052703,-0.046424,0.012430,0.015405,0.274001,-0.369611,0.252959,-0.151663
0.006607,0.000629,-0.010491,-0.000177,-0.000715,-0.000177,-0.052627,-0.046666,0.012460,0.015441,0.273892,-0.369585,0.253071,-0.151741
0.006623,0.000694,-0.010460,-0.000176,-0.000709,-0.000176,-0.052548,-0.046925,0.012498,0.015480,0.273771,-0.369557,0.253181,-0.151812
0.006637,0.000753,-0.010432,-0.000176,-0.000703,-0.000174,-0.052477,-0.047150,0.012525,0.015515,0.273667,-0.369520,0.253281,-0.151881
0.006653,0.000817,-0.010402,-0.000175,-0.000697,-0.000173,-0.052399,-0.047404,0.012564,0.015549,0.273554,-0.369486,0.253395,-0.151961
0.006668,0.000876,-0.010375,-0.000174,-0.000690,-0.000171,-0.052337,-0.047618,0.012592,0.015577,0.273454,-0.369460,0.253484,-0.152022
0.006683,0.000939,-0.010346,-0.000174,-0.000684,-0.000169,-0.052266,-0.047858,0.012636,0.015602,0.273348,-0.369424,0.253589,-0.152096
0.006698,0.000996,-0.010319,-0.000173,-0.000678,-0.000167,-0.052208,-0.048064,0.012665,0.015624,0.273251,-0.369395,0.253681,-0.152161
0.006714,0.001058,-0.010291,-0.000173,-0.000672,-0.000165,-0.052140,-0.048293,0.012707,0.015647,0.273154,-0.369362,0.253777,-0.152234
0.006728,0.001115,-0.010265,-0.000172,-0.000666,-0.000162,-0.052082,-0.048494,0.012746,0.015671,0.273066,-0.369330,0.253862,-0.152297
0.006744,0.001175,-0.010237,-0.000172,-0.000660,-0.000160,-0.052019,-0.048710,0.012794,0.015691,0.272970,-0.369297,0.253956,-0.152365
0.006758,0.001231,-0.010212,-0.000171,-0.000653,-0.000157,-0.051964,-0.048901,0.012838,0.015709,0.272887,-0.369268,0.254037,-0.152426
0.006773,0.001290,-0.010185,-0.000171,-0.000647,-0.000154,-0.051903,-0.049110,0.012888,0.015729,0.272801,-0.369235,0.254121,-0.152493
0.006787,0.001344,-0.010161,-0.000170,-0.000641,-0.000151,-0.051853,-0.049283,0.012926,0.015741,0.272725,-0.369205,0.254197,-0.152553
0.006803,0.001403,-0.010135,-0.000169,-0.000635,-0.000149,-0.051796,-0.049485,0.012986,0.015755,0.272640,-0.369173,0.254280,-0.152616
0.006817,0.001456,-0.010112,-0.000168,-0.000627,-0.000146,-0.051750,-0.049651,0.013023,0.015769,0.272569,-0.369142,0.254341,-0.152668
0.006832,0.001513,-0.010087,-0.000167,-0.000621,-0.000144,-0.051692,-0.049846,0.013072,0.015786,0.272493,-0.369111,0.254419,-0.152734
0.006846,0.001565,-0.010064,-0.000166,-0.000614,-0.000141,-0.051650,-0.049999,0.013093,0.015799,0.272420,-0.369090,0.254481,-0.152783
0.006861,0.001621,-0.010040,-0.000165,-0.000608,-0.000138,-0.051595,-0.050191,0.013144,0.015814,0.272338,-0.369059,0.254555,-0.152839
0.006874,0.001672,-0.010018,-0.000164,-0.000601,-0.000135,-0.051556,-0.050342,0.013170,0.015828,0.272266,-0.369030,0.254614,-0.152885
0.006889,0.001726,-0.009996,-0.000163,-0.000594,-0.000133,-0.051506,-0.050519,0.013219,0.015838,0.272192,-0.369003,0.254692,-0.152947
0.006903,0.001776,-0.009975,-0.000162,-0.000587,-0.000130,-0.051467,-0.050667,0.013255,0.015850,0.272125,-0.368981,0.254752,-0.152994
0.006917,0.001829,-0.009953,-0.000161,-0.000580,-0.000127,-0.051420,-0.050830,0.013293,0.015862,0.272059,-0.368947,0.254815,-0.153049
0.006930,0.001878,-0.009933,-0.000160,-0.000573,-0.000124,-0.051380,-0.050974,0.013327,0.015875,0.271998,-0.368919,0.254873,-0.153098
0.006945,0.001930,-0.009912,-0.000159,-0.000565,-0.000121,-0.051338,-0.051130,0.013369,0.015887,0.271929,-0.368895,0.254928,-0.153143
0.006958,0.001977,-0.009893,-0.000158,-0.000560,-0.000119,-0.051301,-0.051265,0.013405,0.015898,0.271870,-0.368871,0.254980,-0.153185
0.006972,0.002028,-0.009873,-0.000157,-0.000552,-0.000116,-0.051263,-0.051400,0.013429,0.015906,0.271807,-0.368848,0.255043,-0.153237
0.006985,0.002074,-0.009855,-0.000156,-0.000544,-0.000113,-0.051222,-0.051548,0.013480,0.015923,0.271749,-0.368823,0.255092,-0.153279
0.006999,0.002123,-0.009836,-0.000155,-0.000537,-0.000110,-0.051187,-0.051681,0.013511,0.015938,0.271691,-0.368790,0.255134,-0.153318
0.007012,0.002168,-0.009818,-0.000154,-0.000530,-0.000107,-0.051155,-0.051791,0.013541,0.015939,0.271639,-0.368772,0.255197,-0.153368
0.007026,0.002216,-0.009800,-0.000153,-0.000522,-0.000104,-0.051120,-0.051930,0.013591,0.015953,0.271578,-0.368756,0.255247,-0.153406
0.007039,0.002260,-0.009784,-0.000152,-0.000516,-0.000101,-0.051090,-0.052033,0.013612,0.015966,0.271540,-0.368719,0.255268,-0.153439
0.007052,0.002306,-0.009767,-0.000151,-0.000508,-0.000098,-0.051054,-0.052154,0.013651,0.015974,0.271491,-0.368691,0.255328,-0.153491
0.007065,0.002349,-0.009752,-0.000150,-0.000501,-0.000095,-0.051031,-0.052264,0.013699,0.015984,0.271435,-0.368684,0.255361,-0.153511
0.007078,0.002394,-0.009736,-0.000149,-0.000493,-0.000092,-0.051002,-0.052366,0.013733,0.015992,0.271395,-0.368654,0.255390,-0.153546
0.007090,0.002435,-0.009722,-0.000148,-0.000485,-0.000089,-0.050971,-0.052466,0.013768,0.016001,0.271359,-0.368629,0.255444,-0.153596
0.007104,0.002479,-0.009707,-0.000147,-0.000478,-0.000086,-0.050945,-0.052570,0.013813,0.016012,0.271313,-0.368613,0.255473,-0.153623
0.007116,0.002518,-0.009694,-0.000146,-0.000470,-0.000083,-0.050925,-0.052642,0.013839,0.016016,0.271284,-0.368583,0.255491,-0.153649
0.007129,0.002561,-0.009680,-0.000145,-0.000462,-0.000080,-0.050895,-0.052747,0.013880,0.016029,0.271243,-0.368562,0.255534,-0.153688
0.007141,0.002599,-0.009667,-0.000143,-0.000454,-0.000078,-0.050874,-0.052826,0.013894,0.016047,0.271207,-0.368553,0.255541,-0.153703
0.007154,0.002640,-0.009654,-0.000142,-0.000446,-0.000075,-0.050847,-0.052916,0.013922,0.016060,0.271170,-0.368530,0.255571,-0.153735
0.007165,0.002677,-0.009643,-0.000140,-0.000438,-0.000073,-0.050830,-0.052990,0.013937,0.016070,0.271121,-0.368518,0.255610,-0.153757
0.007178,0.002717,-0.009630,-0.000139,-0.000430,-0.000071,-0.050805,-0.053080,0.013962,0.016089,0.271080,-0.368501,0.255631,-0.153780
0.007189,0.002752,-0.009619,-0.000138,-0.000422,-0.000069,-0.050785,-0.053144,0.013962,0.016107,0.271054,-0.368479,0.255651,-0.153808
0.007202,0.002790,-0.009608,-0.000136,-0.000413,-0.000067,-0.050762,-0.053225,0.013979,0.016123,0.271011,-0.368466,0.255687,-0.153835
0.007213,0.002824,-0.009598,-0.000135,-0.000405,-0.000064,-0.050748,-0.053291,0.013996,0.016142,0.270970,-0.368454,0.255698,-0.153840
0.007225,0.002861,-0.009587,-0.000133,-0.000397,-0.000062,-0.050728,-0.053359,0.014002,0.016160,0.270937,-0.368433,0.255721,-0.153865
0.007236,0.002894,-0.009577,-0.000132,-0.000388,-0.000060,-0.050710,-0.053418,0.014004,0.016180,0.270905,-0.368427,0.255751,-0.153890
0.007248,0.002928,-0.009567,-0.000130,-0.000380,-0.000058,-0.050693,-0.053486,0.014019,0.016202,0.270867,-0.368414,0.255766,-0.153902
0.007258,0.002960,-0.009558,-0.000129,-0.000372,-0.000056,-0.050681,-0.053531,0.014016,0.016220,0.270838,-0.368392,0.255779,-0.153915
0.007270,0.002993,-0.009549,-0.000128,-0.000364,-0.000054,-0.050663,-0.053592,0.014024,0.016241,0.270803,-0.368382,0.255807,-0.153937
0.007280,0.003023,-0.009540,-0.000126,-0.000355,-0.000052,-0.050653,-0.053635,0.014021,0.016265,0.270775,-0.368378,0.255810,-0.153943
0.007292,0.003055,-0.009532,-0.000125,-0.000347,-0.000050,-0.050636,-0.053688,0.014029,0.016288,0.270747,-0.368359,0.255826,-0.153959
0.007302,0.003084,-0.009524,-0.000123,-0.000338,-0.000048,-0.050629,-0.053724,0.014024,0.016307,0.270714,-0.368350,0.255846,-0.153969
0.007313,0.003114,-0.009516,-0.000121,-0.000330,-0.000045,-0.050619,-0.053769,0.014039,0.016323,0.270686,-0.368341,0.255857,-0.153978
0.007323,0.003141,-0.009509,-0.000119,-0.000322,-0.000043,-0.050617,-0.053793,0.014038,0.016334,0.270669,-0.368326,0.255864,-0.153988
0.007333,0.003170,-0.009502,-0.000117,-0.000314,-0.000040,-0.050610,-0.053828,0.014049,0.016342,0.270649,-0.368313,0.255879,-0.154004
0.007343,0.003196,-0.009496,-0.000115,-0.000306,-0.000037,-0.050612,-0.053843,0.014053,0.016347,0.270633,-0.368304,0.255877,-0.154006
0.007353,0.003223,-0.009491,-0.000113,-0.000298,-0.000034,-0.050611,-0.053863,0.014064,0.016349,0.270621,-0.368289,0.255878,-0.154015
0.007363,0.003247,-0.009486,-0.000111,-0.000290,-0.000031,-0.050616,-0.053872,0.014070,0.016349,0.270611,-0.368280,0.255878,-0.154021
0.007372,0.003273,-0.009481,-0.000109,-0.000282,-0.000028,-0.050619,-0.053883,0.014082,0.016348,0.270602,-0.368270,0.255873,-0.154025
0.007381,0.003296,-0.009477,-0.000107,-0.000275,-0.000025,-0.050628,-0.053879,0.014086,0.016344,0.270599,-0.368259,0.255866,-0.154029
0.007391,0.003321,-0.009473,-0.000105,-0.000266,-0.000021,-0.050635,-0.053880,0.014097,0.016338,0.270594,-0.368249,0.255862,-0.154034
0.007400,0.003343,-0.009470,-0.000103,-0.000259,-0.000018,-0.050645,-0.053874,0.014110,0.016333,0.270595,-0.368238,0.255846,-0.154032
0.007409,0.003365,-0.009468,-0.000101,-0.000251,-0.000015,-0.050655,-0.053862,0.014118,0.016326,0.270598,-0.368227,0.255833,-0.154034
0.007417,0.003386,-0.009466,-0.000099,-0.000243,-0.000012,-0.050669,-0.053844,0.014125,0.016315,0.270602,-0.368222,0.255822,-0.154034
0.007426,0.003407,-0.009465,-0.000097,-0.000235,-0.000008,-0.050682,-0.053827,0.014139,0.016307,0.270606,-0.368212,0.255802,-0.154030
0.007434,0.003426,-0.009464,-0.000095,-0.000227,-0.000005,-0.050697,-0.053801,0.014147,0.016296,0.270617,-0.368199,0.255780,-0.154027
0.007442,0.003446,-0.009463,-0.000093,-0.000219,-0.000002,-0.050712,-0.053778,0.014163,0.016286,0.270627,-0.368192,0.255763,-0.154025
0.007450,0.003464,-0.009464,-0.000091,-0.000212,0.000002,-0.050732,-0.053740,0.014167,0.016273,0.270639,-0.368189,0.255737,-0.154016
0.007458,0.003483,-0.009465,-0.000089,-0.000204,0.000005,-0.050748,-0.053708,0.014184,0.016260,0.270655,-0.368178,0.255713,-0.154012
0.007465,0.003499,-0.009466,-0.000087,-0.000196,0.000008,-0.050769,-0.053669,0.014194,0.016248,0.270670,-0.368169,0.255686,-0.154004
0.007473,0.003516,-0.009468,-0.000085,-0.000188,0.000011,-0.050788,-0.053626,0.014204,0.016234,0.270690,-0.368163,0.255655,-0.153995
0.007480,0.003531,-0.009470,-0.000083,-0.000180,0.000014,-0.050809,-0.053579,0.014210,0.016223,0.270710,-0.368159,0.255625,-0.153985
0.007488,0.003547,-0.009473,-0.000082,-0.000172,0.000016,-0.050827,-0.053535,0.014218,0.016218,0.270729,-0.368153,0.255591,-0.153974
0.007494,0.003561,-0.009476,-0.000080,-0.000164,0.000019,-0.050845,-0.053485,0.014215,0.016218,0.270750,-0.368149,0.255555,-0.153961
0.007502,0.003575,-0.009479,-0.000079,-0.000156,0.000021,-0.050861,-0.053438,0.014222,0.016221,0.270768,-0.368146,0.255524,-0.153947
0.007508,0.003587,-0.009483,-0.000078,-0.000148,0.000023,-0.050881,-0.053385,0.014220,0.016225,0.270783,-0.368146,0.255490,-0.153928
0.007515,0.003600,-0.009487,-0.000076,-0.000140,0.000025,-0.050896,-0.053334,0.014222,0.016233,0.270803,-0.368142,0.255457,-0.153914
0.007522,0.003611,-0.009492,-0.000075,-0.000133,0.000027,-0.050913,-0.053278,0.014216,0.016245,0.270823,-0.368142,0.255425,-0.153899
0.007528,0.003622,-0.009497,-0.000074,-0.000124,0.000029,-0.050929,-0.053222,0.014217,0.016258,0.270843,-0.368140,0.255389,-0.153880
0.007534,0.003632,-0.009502,-0.000073,-0.000117,0.000031,-0.050947,-0.053163,0.014216,0.016272,0.270863,-0.368138,0.255353,-0.153859
0.007541,0.003641,-0.009507,-0.000071,-0.000109,0.000033,-0.050964,-0.053101,0.014212,0.016287,0.270884,-0.368139,0.255317,-0.153839
0.007547,0.003650,-0.009513,-0.000070,-0.000101,0.000035,-0.050984,-0.053034,0.014209,0.016297,0.270907,-0.368141,0.255281,-0.153818
0.007553,0.003658,-0.009520,-0.000068,-0.000093,0.000038,-0.051007,-0.052965,0.014219,0.016303,0.270932,-0.368138,0.255245,-0.153795
0.007559,0.003665,-0.009526,-0.000067,-0.000086,0.000040,-0.051031,-0.052890,0.014217,0.016308,0.270960,-0.368136,0.255205,-0.153773
0.007565,0.003672,-0.009534,-0.000066,-0.000078,0.000043,-0.051055,-0.052810,0.014218,0.016312,0.270996,-0.368136,0.255162,-0.153754
0.007570,0.003678,-0.009541,-0.000064,-0.000070,0.000045,-0.051082,-0.052727,0.014220,0.016313,0.271030,-0.368137,0.255115,-0.153730
0.007576,0.003683,-0.009549,-0.000062,-0.000063,0.000048,-0.051111,-0.052641,0.014230,0.016312,0.271064,-0.368134,0.255066,-0.153701
0.007581,0.003688,-0.009557,-0.000061,-0.000056,0.000050,-0.051140,-0.052551,0.014224,0.016312,0.271099,-0.368136,0.255016,-0.153674
0.007587,0.003692,-0.009566,-0.000059,-0.000048,0.000053,-0.051169,-0.052458,0.014221,0.016311,0.271141,-0.368141,0.254965,-0.153650
0.007592,0.003695,-0.009575,-0.000057,-0.000041,0.000055,-0.051202,-0.052362,0.014229,0.016307,0.271179,-0.368141,0.254915,-0.153622
0.007598,0.003698,-0.009586,-0.000056,-0.000033,0.000058,-0.051236,-0.052263,0.014234,0.016302,0.271217,-0.368139,0.254862,-0.153590
0.007603,0.003700,-0.009597,-0.000054,-0.000025,0.000060,-0.051267,-0.052161,0.014225,0.016299,0.271263,-0.368143,0.254807,-0.153563
0.007608,0.003702,-0.009610,-0.000052,-0.000016,0.000063,-0.051305,-0.052043,0.014241,0.016290,0.271317,-0.368144,0.254753,-0.153538
0.007613,0.003702,-0.009620,-0.000050,-0.000009,0.000066,-0.051347,-0.051920,0.014245,0.016278,0.271361,-0.368145,0.254698,-0.153503
0.007617,0.003702,-0.009632,-0.000048,-0.000002,0.000068,-0.051384,-0.051790,0.014242,0.016274,0.271424,-0.368142,0.254622,-0.153467
0.007621,0.003701,-0.009643,-0.000047,0.000005,0.000070,-0.051420,-0.051669,0.014220,0.016276,0.271483,-0.368146,0.254545,-0.153434
