x,y,phi,u,v,r,n1,n2,n3,n4,alpha1,alpha2,alpha3,alpha4
-0.023786,0.035932,0.011968,0.001494,-0.016674,0.021094,-0.225610,-0.206214,0.233976,-0.469542,0.240028,-0.282873,0.364806,-0.222302
-0.022994,0.036999,0.008877,-0.004854,-0.009202,0.017822,-0.229375,-0.154142,0.405096,-0.582446,0.298324,-0.231802,0.400247,-0.257361
-0.022079,0.037437,0.006414,-0.007469,-0.003110,0.015388,-0.161199,-0.071062,0.321283,-0.536309,0.443413,-0.308282,0.394116,-0.389676
-0.020961,0.037662,0.003784,-0.008887,-0.000475,0.015189,-0.059898,0.006206,0.084919,-0.293947,0.550970,-0.312728,0.196450,-0.396727
-0.019921,0.037661,0.001717,-0.009466,0.001620,0.012914,-0.042141,0.051009,-0.001273,-0.178156,0.488027,-0.222276,0.053873,-0.258218
-0.018663,0.037696,-0.000546,-0.010872,0.001166,0.013061,-0.127471,0.017744,0.189621,-0.220506,0.262341,-0.263786,0.074046,-0.029385
-0.017276,0.037898,-0.002963,-0.013095,-0.000734,0.015096,-0.151830,-0.032527,0.212737,-0.186781,0.186247,-0.406531,0.097497,0.020463
-0.015763,0.037779,-0.005412,-0.013415,0.002759,0.014131,-0.077710,-0.048464,0.133512,-0.121010,0.364031,-0.456915,0.233742,-0.239234
-0.014393,0.037607,-0.007638,-0.013157,0.003341,0.013908,-0.062755,-0.053228,0.262550,-0.147051,0.391078,-0.363528,0.393204,-0.345688
-0.012900,0.037409,-0.009823,-0.013576,0.003261,0.012615,-0.082351,0.003125,0.301852,-0.144643,0.337882,-0.220910,0.303788,-0.203949
-0.011470,0.037828,-0.011700,-0.014393,-0.004097,0.011729,-0.055130,0.057475,0.230532,-0.106929,0.450299,-0.194697,0.133340,-0.186519
-0.009736,0.038914,-0.014222,-0.015760,-0.010946,0.014557,-0.043586,0.035727,0.195364,-0.047616,0.491630,-0.346034,0.061555,-0.191678
-0.008120,0.040058,-0.016526,-0.015880,-0.012800,0.014399,-0.067251,-0.064860,0.362549,-0.076435,0.368782,-0.400646,0.058001,-0.079808
-0.006459,0.041331,-0.018771,-0.015146,-0.013355,0.012944,-0.099112,-0.124426,0.634339,-0.183153,0.288584,-0.301650,0.229036,-0.084474
-0.005023,0.042568,-0.020580,-0.014296,-0.014306,0.011310,-0.050036,-0.138442,0.606477,-0.193366,0.358186,-0.312013,0.377365,-0.257842
-0.003460,0.044147,-0.022083,-0.012973,-0.014815,0.007515,0.022661,-0.104940,0.431884,-0.139661,0.547520,-0.330154,0.271206,-0.373536
-0.002281,0.045860,-0.022967,-0.011606,-0.018723,0.005095,0.024674,-0.109389,0.440175,-0.136722,0.546146,-0.231144,0.160986,-0.303521
-0.001249,0.048356,-0.023892,-0.010689,-0.029611,0.005775,-0.001663,-0.163485,0.486030,-0.138140,0.367607,-0.223279,0.115906,-0.129480
-0.000529,0.051533,-0.024081,-0.007600,-0.034933,0.001096,-0.001186,-0.241172,0.504307,-0.149696,0.315039,-0.341297,0.127154,-0.107334
-0.000535,0.055214,-0.022764,-0.002466,-0.043846,-0.008234,0.004409,-0.361899,0.667270,-0.234464,0.340604,-0.386337,0.277170,-0.226078
-0.001237,0.058364,-0.019821,0.002109,-0.034726,-0.016989,0.046063,-0.482282,0.608015,-0.257211,0.287354,-0.326469,0.387820,-0.287589
-0.002544,0.060589,-0.015846,0.006872,-0.026709,-0.024833,0.139814,-0.644541,0.379640,-0.235147,0.275438,-0.266015,0.361166,-0.320222
-0.004468,0.062583,-0.010598,0.010181,-0.022465,-0.030280,0.176346,-0.662221,0.063613,-0.164234,0.220866,-0.323203,0.349644,-0.324139
-0.006632,0.063583,-0.005654,0.014184,-0.012817,-0.030889,0.156246,-0.675973,-0.106779,-0.174431,0.043378,-0.431379,0.441186,-0.292801
-0.008986,0.064946,-0.000335,0.014198,-0.016280,-0.030675,0.125241,-0.746083,-0.193087,-0.169105,-0.118032,-0.424398,0.496150,-0.235640
-0.011055,0.066015,0.004251,0.013505,-0.014361,-0.028673,0.100096,-0.697353,-0.393001,-0.188064,-0.132303,-0.350806,0.560374,-0.292210
-0.013141,0.066832,0.008424,0.013429,-0.010642,-0.024089,0.095217,-0.747967,-0.332806,-0.217875,-0.131132,-0.353269,0.671018,-0.363278
-0.014663,0.066467,0.011180,0.011242,0.002960,-0.017221,0.047306,-0.714284,-0.289912,-0.214447,-0.133193,-0.365425,0.609282,-0.300852
-0.015387,0.066199,0.012194,0.005631,0.002438,-0.005847,0.024231,-0.606235,-0.293527,-0.273992,-0.058995,-0.321839,0.611659,-0.338742
-0.015564,0.066301,0.011813,0.003045,-0.000998,0.002378,-0.001359,-0.428022,-0.371827,-0.247366,-0.003696,-0.355856,0.668936,-0.399500
-0.015549,0.067646,0.010892,0.001946,-0.014293,0.005313,-0.063933,-0.302116,-0.106828,-0.302616,0.094231,-0.312262,0.577945,-0.365682
-0.015216,0.068923,0.009301,0.000065,-0.014281,0.009950,-0.129795,-0.259442,0.144598,-0.365155,0.155173,-0.177724,0.426215,-0.254101
-0.014456,0.070098,0.006910,-0.002657,-0.011686,0.013800,-0.090472,-0.370446,0.263410,-0.375822,0.236148,-0.192016,0.318618,-0.240687
-0.013489,0.071002,0.004279,-0.004606,-0.009366,0.016435,-0.074680,-0.312099,0.278344,-0.365772,0.339914,-0.345993,0.295620,-0.300964
-0.012059,0.071751,0.001079,-0.007871,-0.006784,0.018459,-0.087169,-0.222561,0.388389,-0.432106,0.323415,-0.387579,0.438581,-0.363531
-0.010268,0.072995,-0.002762,-0.011001,-0.013131,0.024010,-0.092172,-0.173975,0.429578,-0.431978,0.314225,-0.258602,0.426582,-0.333418
-0.008166,0.074214,-0.006929,-0.012596,-0.011989,0.024044,-0.052670,-0.096753,0.368251,-0.335451,0.460670,-0.133577,0.254799,-0.342551
-0.006193,0.074993,-0.010429,-0.013759,-0.008260,0.021884,-0.087189,-0.082128,0.637665,-0.391967,0.534562,-0.169962,0.182351,-0.316714
-0.004117,0.075377,-0.013454,-0.014984,-0.003611,0.017443,-0.122234,-0.077258,0.749834,-0.377848,0.437607,-0.281400,0.094855,-0.155977
-0.002568,0.075186,-0.015045,-0.013952,0.002508,0.009946,-0.050641,-0.047862,0.537036,-0.276825,0.495787,-0.308711,0.080945,-0.222110
-0.001474,0.074708,-0.015294,-0.011381,0.005272,0.001436,0.019793,-0.078449,0.334522,-0.156550,0.516936,-0.332973,0.189140,-0.336310
-0.000896,0.073907,-0.014519,-0.009041,0.009485,-0.004839,0.031303,-0.121437,0.208918,-0.046403,0.385976,-0.334042,0.130928,-0.212310
-0.000633,0.072600,-0.012694,-0.007543,0.014293,-0.010525,0.048670,-0.199687,0.094612,0.034318,0.269715,-0.289908,0.075812,-0.097660
-0.000521,0.071157,-0.010292,-0.007850,0.017098,-0.015018,0.062085,-0.277878,-0.037202,0.095357,0.172356,-0.382424,0.191571,-0.118119
-0.000668,0.070100,-0.006804,-0.006961,0.011516,-0.020133,0.077084,-0.320377,-0.165360,0.163667,0.086451,-0.507081,0.304988,-0.154169
-0.000963,0.069462,-0.003177,-0.005993,0.007441,-0.022658,0.106948,-0.350231,-0.235086,0.228167,0.049089,-0.436921,0.392629,-0.196768
-0.001109,0.068908,0.000527,-0.007275,0.005916,-0.021374,0.133212,-0.481826,-0.223545,0.240204,-0.020252,-0.320642,0.447572,-0.194744
-0.000886,0.069379,0.002916,-0.008812,-0.005727,-0.014921,0.125300,-0.545298,-0.186098,0.232485,-0.043140,-0.332945,0.409807,-0.143597
-0.000557,0.069484,0.005277,-0.009278,-0.001251,-0.013631,0.113374,-0.517341,-0.087058,0.194956,-0.019105,-0.403624,0.486211,-0.199678
-0.000073,0.068997,0.007455,-0.011414,0.005731,-0.013610,0.078792,-0.570506,0.242137,0.044047,-0.011440,-0.379409,0.616554,-0.266535
0.000816,0.068704,0.008939,-0.013305,0.003209,-0.008561,0.105354,-0.505721,0.118435,0.083771,0.058957,-0.303292,0.556711,-0.289897
0.001938,0.069471,0.009433,-0.014619,-0.009110,-0.003085,0.192802,-0.374864,-0.176103,0.201607,0.235563,-0.301891,0.479684,-0.408965
0.003624,0.071093,0.008743,-0.016887,-0.017893,0.003987,0.130386,-0.359808,0.052246,0.155180,0.205590,-0.325691,0.423445,-0.314494
0.005384,0.072461,0.007732,-0.018267,-0.016425,0.006315,0.002748,-0.451597,0.546316,-0.011250,0.035115,-0.228112,0.307449,-0.040534
0.007280,0.073949,0.006434,-0.017578,-0.016588,0.007488,0.017451,-0.475533,0.743682,-0.078148,0.147109,-0.213644,0.389555,-0.159191
0.009240,0.075209,0.004855,-0.018952,-0.015429,0.009865,0.127875,-0.393580,0.501542,-0.003472,0.370020,-0.395366,0.522865,-0.455028
0.011478,0.076203,0.003013,-0.019834,-0.011540,0.010632,0.140822,-0.352802,0.437081,-0.026724,0.427887,-0.359263,0.413999,-0.433635
0.013521,0.076705,0.001341,-0.019545,-0.006704,0.010446,0.079294,-0.324509,0.636574,-0.064278,0.336517,-0.113300,0.274136,-0.255786
0.015435,0.077326,0.000322,-0.018355,-0.007314,0.005883,0.063609,-0.277472,0.659491,-0.040492,0.305615,-0.158524,0.252696,-0.216592
0.016705,0.079104,0.000586,-0.015875,-0.020999,-0.001645,0.090523,-0.226875,0.495042,0.040106,0.394715,-0.408542,0.206636,-0.266235
0.017536,0.081293,0.001900,-0.012719,-0.023296,-0.007586,0.134022,-0.299947,0.370483,0.119901,0.382568,-0.398024,0.188154,-0.263475
0.017936,0.083303,0.003624,-0.010004,-0.022802,-0.010765,0.166405,-0.567915,0.448672,0.114790,0.198666,-0.229976,0.242095,-0.176226
0.017883,0.084405,0.006882,-0.008801,-0.010156,-0.018812,0.166432,-0.684293,0.442530,0.101214,0.069548,-0.266846,0.308134,-0.135150
0.017558,0.084658,0.010679,-0.008126,-0.000542,-0.023723,0.182870,-0.673388,0.397138,0.045607,0.082017,-0.429564,0.489402,-0.280644
0.017078,0.084295,0.015041,-0.007493,0.006548,-0.025162,0.256878,-0.637452,0.023802,0.191397,0.076510,-0.459386,0.568581,-0.381203
0.016676,0.083032,0.019126,-0.008107,0.017556,-0.025531,0.302990,-0.597458,-0.280163,0.295205,0.089004,-0.311852,0.476671,-0.380405
0.016633,0.081798,0.022522,-0.009271,0.015471,-0.019597,0.227504,-0.565422,-0.229281,0.296448,-0.029822,-0.252301,0.427696,-0.239044
0.016966,0.080225,0.024815,-0.010991,0.020119,-0.014330,0.154006,-0.481938,-0.252409,0.359390,-0.157095,-0.385388,0.384332,-0.090891
0.017665,0.077126,0.026595,-0.012619,0.035098,-0.010272,0.140915,-0.478204,-0.150601,0.348885,-0.086968,-0.450947,0.457371,-0.170078
0.018655,0.073887,0.026934,-0.012758,0.038771,-0.002116,0.134315,-0.440083,-0.135161,0.376310,-0.049167,-0.390315,0.548571,-0.243171
0.020087,0.070366,0.025664,-0.012500,0.037873,0.007325,0.136953,-0.213073,-0.309471,0.433287,0.046990,-0.337479,0.527234,-0.284825
0.021599,0.067159,0.023170,-0.011444,0.036279,0.015592,0.061754,-0.057951,-0.174746,0.350045,0.140223,-0.307148,0.462389,-0.250702
0.023270,0.063643,0.019308,-0.009413,0.035676,0.022263,-0.065457,0.018674,0.087558,0.249519,0.151606,-0.252950,0.248768,-0.054098
0.024755,0.060249,0.014839,-0.007082,0.036459,0.027947,-0.103293,0.114160,0.160302,0.187530,0.278163,-0.253499,0.126296,-0.042108
0.026293,0.056674,0.009449,-0.005727,0.034580,0.031093,-0.113757,0.205143,0.151730,0.129072,0.400130,-0.397358,0.201383,-0.169681
0.027553,0.053051,0.004448,-0.004440,0.038160,0.031274,-0.170373,0.299123,0.207230,0.030226,0.424022,-0.413457,0.163058,-0.136468
0.028711,0.049073,-0.000969,-0.002845,0.038452,0.031230,-0.191446,0.348311,0.279122,-0.028342,0.464782,-0.231205,0.071275,-0.083324
0.029591,0.045382,-0.005770,-0.001709,0.038723,0.030017,-0.178654,0.408601,0.146906,0.016389,0.525453,-0.238013,0.002714,-0.099371
0.030371,0.041323,-0.010772,-0.000777,0.039442,0.028856,-0.196396,0.449843,0.103481,0.014306,0.552218,-0.380015,-0.093165,-0.064830
0.030950,0.036733,-0.014407,-0.001292,0.050497,0.022728,-0.232163,0.445324,0.150382,0.000756,0.470029,-0.384205,-0.113551,0.034297
0.031413,0.031240,-0.017559,-0.001112,0.056980,0.018187,-0.236975,0.430560,0.138286,-0.008996,0.411875,-0.347670,-0.021143,0.026791
0.031635,0.026191,-0.020321,0.000576,0.056837,0.017257,-0.169878,0.483392,-0.182268,0.165925,0.448286,-0.429965,0.003808,-0.054983
0.031643,0.020341,-0.023205,0.002507,0.061119,0.016640,-0.131109,0.542635,-0.378911,0.283412,0.500621,-0.450181,-0.049517,-0.082465
0.031455,0.014940,-0.025225,0.003769,0.061926,0.012628,-0.207073,0.521538,-0.216189,0.225038,0.367638,-0.363857,-0.074250,0.068267
0.031161,0.008424,-0.025554,0.003392,0.071271,0.001899,-0.267243,0.555045,-0.188319,0.198397,0.268806,-0.364353,-0.104753,0.163870
0.030680,0.003411,-0.024541,0.005413,0.060843,-0.006328,-0.209912,0.544063,-0.392274,0.279523,0.349571,-0.490461,-0.043528,0.058321
0.030134,0.000159,-0.023198,0.005833,0.037159,-0.007750,-0.100683,0.520514,-0.827082,0.533674,0.354767,-0.579572,-0.050612,0.001705
0.029526,-0.002283,-0.021252,0.007222,0.031259,-0.012160,-0.077500,0.335846,-0.795636,0.553096,0.225920,-0.488486,-0.092121,0.087143
0.028847,-0.004021,-0.018781,0.007629,0.021582,-0.014235,-0.161686,0.077209,-0.235515,0.377887,0.008839,-0.394886,-0.005600,0.185472
0.028133,-0.005431,-0.015865,0.008935,0.019967,-0.018247,-0.147463,-0.003820,-0.222865,0.342932,-0.061922,-0.508001,0.200950,0.114069
0.027263,-0.007255,-0.012138,0.010244,0.023668,-0.021508,-0.013249,-0.078072,-0.381512,0.359084,0.085821,-0.590382,0.450282,-0.132617
0.026348,-0.008713,-0.008743,0.011791,0.020822,-0.021218,0.045576,-0.124341,-0.507792,0.396496,0.124488,-0.470830,0.443462,-0.197504
0.025386,-0.010824,-0.004607,0.011803,0.026975,-0.023871,0.032952,-0.086223,-0.584426,0.374974,0.097681,-0.316648,0.285932,-0.102618
0.024526,-0.013400,-0.000661,0.011795,0.034370,-0.024622,-0.028758,-0.094588,-0.483142,0.296077,0.017236,-0.371117,0.269212,-0.015470
0.023559,-0.016620,0.003190,0.012392,0.038699,-0.022239,-0.030110,-0.076240,-0.665727,0.405892,-0.044862,-0.565001,0.241719,0.017931
0.022596,-0.019654,0.005904,0.013147,0.038532,-0.016968,0.025422,-0.017393,-0.924622,0.502534,0.017458,-0.593910,0.301683,-0.100684
0.021407,-0.022837,0.007330,0.014030,0.036081,-0.008225,-0.024890,-0.003839,-0.860102,0.441998,-0.077213,-0.489987,0.425708,-0.102649
0.020044,-0.025410,0.006780,0.015750,0.030189,0.003435,-0.132271,0.039373,-0.649664,0.322691,-0.140326,-0.399126,0.353144,0.010933
0.018204,-0.027963,0.004173,0.017943,0.026272,0.015050,-0.190174,0.122090,-0.501524,0.204258,-0.004095,-0.382680,0.324360,-0.016772
0.016281,-0.029991,0.000308,0.018815,0.021524,0.024136,-0.258268,0.226257,-0.305258,0.016327,0.142477,-0.436250,0.400177,-0.106921
0.014361,-0.032424,-0.004235,0.016378,0.024222,0.026216,-0.343675,0.373667,-0.111061,-0.199271,0.272191,-0.397938,0.344187,-0.110664
0.012730,-0.034311,-0.009212,0.013361,0.019830,0.031105,-0.363054,0.487643,-0.016932,-0.330328,0.457596,-0.258421,0.198235,-0.131320
0.011069,-0.035693,-0.015414,0.010885,0.012536,0.035784,-0.310038,0.585288,-0.195448,-0.225106,0.594392,-0.266317,0.002387,-0.138654
0.009666,-0.036294,-0.021240,0.008907,0.004808,0.036403,-0.326658,0.633491,-0.091191,-0.235946,0.615955,-0.322398,-0.159361,-0.038828
0.008227,-0.035919,-0.027403,0.008068,-0.006096,0.035572,-0.421825,0.587468,0.275000,-0.369351,0.461676,-0.322787,-0.145733,0.132515
0.006922,-0.035358,-0.032207,0.009074,-0.008110,0.030013,-0.414101,0.486509,0.406451,-0.413107,0.433145,-0.346461,-0.047813,0.103818
0.005647,-0.034298,-0.036170,0.009165,-0.012568,0.022861,-0.325255,0.372204,0.398944,-0.400545,0.604372,-0.387560,0.065138,-0.137392
0.004721,-0.032760,-0.038773,0.007688,-0.018853,0.016280,-0.268157,0.346382,0.288258,-0.376928,0.658400,-0.369053,0.081981,-0.228242
0.003817,-0.029747,-0.040909,0.007513,-0.033453,0.012323,-0.229628,0.312212,0.272525,-0.375525,0.597198,-0.273385,0.032573,-0.145362
0.002980,-0.026039,-0.041845,0.008921,-0.044255,0.005845,-0.199622,0.206480,0.314613,-0.328256,0.507651,-0.256701,-0.013295,-0.050511
0.002233,-0.021196,-0.042714,0.007432,-0.053309,0.005013,-0.187237,0.011138,0.482518,-0.378751,0.462445,-0.337048,-0.004281,-0.046628
0.001607,-0.016745,-0.042725,0.007434,-0.052972,0.000069,-0.147779,-0.193772,0.527462,-0.411409,0.397512,-0.417687,0.119114,-0.108446
0.000908,-0.011438,-0.042363,0.007902,-0.058343,-0.002090,-0.098171,-0.275645,0.634458,-0.482925,0.399046,-0.384156,0.332581,-0.262899
0.000212,-0.006432,-0.041550,0.008629,-0.059549,-0.005076,-0.035057,-0.310705,0.550356,-0.468690,0.385988,-0.320025,0.470894,-0.373843
-0.000703,-0.001058,-0.039701,0.010472,-0.059060,-0.010674,0.005338,-0.354675,0.528063,-0.475591,0.443191,-0.231783,0.361013,-0.372633
-0.001707,0.003866,-0.037170,0.012037,-0.058624,-0.015803,0.007327,-0.408743,0.535915,-0.467277,0.417381,-0.202964,0.260039,-0.304636
-0.003070,0.008987,-0.033205,0.014458,-0.056543,-0.022890,0.025601,-0.485398,0.425352,-0.442774,0.304535,-0.320114,0.253389,-0.248145
-0.004500,0.013504,-0.028575,0.015466,-0.054298,-0.028924,0.056294,-0.571674,0.299677,-0.410256,0.222817,-0.418048,0.333532,-0.264302
-0.006378,0.017668,-0.022302,0.017724,-0.046780,-0.036202,0.098836,-0.691667,0.122731,-0.365035,0.119087,-0.393429,0.463174,-0.316783
-0.008387,0.019913,-0.016480,0.020091,-0.028153,-0.036398,0.136032,-0.781004,-0.008281,-0.317532,0.042768,-0.334614,0.533825,-0.347738
-0.010633,0.021457,-0.009979,0.020227,-0.018888,-0.037491,0.150692,-0.809121,-0.214516,-0.262214,-0.029006,-0.357209,0.568298,-0.351806
-0.012657,0.023057,-0.003896,0.019237,-0.021517,-0.038029,0.103032,-0.637093,-0.448788,-0.257601,-0.055102,-0.419990,0.599202,-0.356925
-0.014595,0.024848,0.001789,0.016786,-0.022206,-0.032783,0.075999,-0.583790,-0.558363,-0.224735,-0.112922,-0.422690,0.636697,-0.346294
-0.016189,0.025191,0.006954,0.014203,-0.006934,-0.032283,0.067907,-0.674220,-0.559275,-0.155076,-0.147771,-0.345200,0.516974,-0.251005
-0.017641,0.025191,0.011766,0.011793,-0.002722,-0.027767,0.026764,-0.662190,-0.417831,-0.182545,-0.130250,-0.304566,0.512066,-0.230147
-0.018828,0.025126,0.015640,0.010495,-0.001812,-0.024215,0.030713,-0.534331,-0.579169,-0.084265,-0.165978,-0.470228,0.658922,-0.300947
-0.020165,0.026303,0.019849,0.011065,-0.015686,-0.024284,0.044718,-0.451959,-0.625993,-0.050642,-0.080700,-0.510070,0.656276,-0.356814
-0.021228,0.027703,0.022641,0.009909,-0.018778,-0.017440,0.004974,-0.441795,-0.539581,-0.068297,-0.069569,-0.303766,0.557093,-0.266866
-0.021958,0.029914,0.023764,0.006960,-0.025135,-0.006481,-0.011431,-0.604829,-0.363849,-0.143444,-0.131265,-0.224270,0.464727,-0.152017
-0.022309,0.032153,0.023337,0.004645,-0.026285,0.002663,-0.055784,-0.581018,-0.192874,-0.213605,-0.077679,-0.387567,0.470186,-0.167561
-0.022403,0.034069,0.021349,0.003246,-0.019546,0.011478,-0.101805,-0.519705,0.155538,-0.406123,-0.002045,-0.471916,0.712360,-0.354927
-0.022244,0.035340,0.018230,0.002099,-0.012532,0.019487,-0.109416,-0.434433,0.303042,-0.501067,0.099717,-0.323288,0.780009,-0.448654
-0.021745,0.036566,0.013823,-0.000086,-0.010125,0.025427,-0.086278,-0.200884,0.176981,-0.502809,0.357692,-0.128859,0.594595,-0.504753
-0.020785,0.038472,0.008490,-0.004100,-0.018413,0.033333,-0.133610,-0.000290,0.185833,-0.529139,0.495214,-0.134945,0.360872,-0.438726
-0.019326,0.040904,0.002221,-0.007663,-0.022321,0.036177,-0.202811,0.115409,0.339873,-0.529366,0.477160,-0.202929,0.021586,-0.182834
-0.017832,0.042969,-0.003176,-0.009499,-0.020751,0.033719,-0.251270,0.113413,0.669859,-0.591904,0.478714,-0.195546,-0.027424,-0.095236
-0.016121,0.044898,-0.008388,-0.011047,-0.018049,0.030078,-0.252592,0.030213,0.794939,-0.599422,0.462540,-0.309509,0.160329,-0.183522
-0.014548,0.046331,-0.012259,-0.012203,-0.014767,0.024193,-0.164436,0.028027,0.601686,-0.491997,0.566562,-0.365164,0.152947,-0.298652
-0.012907,0.047416,-0.015281,-0.013201,-0.010432,0.017432,-0.089565,0.053712,0.494232,-0.407720,0.655006,-0.235243,0.158323,-0.380376
-0.011551,0.048004,-0.016950,-0.013175,-0.006200,0.010429,-0.079588,0.021211,0.493037,-0.332594,0.530138,-0.197205,0.134167,-0.260892
-0.010378,0.048056,-0.017484,-0.012012,-0.000352,0.003085,-0.057463,0.003190,0.402522,-0.208469,0.453102,-0.263788,-0.039219,-0.103451
-0.009515,0.047987,-0.017167,-0.010836,0.000694,-0.001980,-0.005919,-0.066757,0.229040,-0.089161,0.438661,-0.369194,0.004731,-0.152474
-0.008597,0.048316,-0.016717,-0.010832,-0.003767,-0.002598,0.021645,-0.157886,0.052569,0.003851,0.294585,-0.477267,0.162474,-0.165578
-0.007715,0.049052,-0.016357,-0.011150,-0.008879,-0.002248,0.024695,-0.232065,0.056484,0.020687,0.169729,-0.410789,0.259059,-0.128221
-0.006895,0.049700,-0.015637,-0.010241,-0.007316,-0.004160,0.010835,-0.302732,0.246311,-0.038758,0.142246,-0.280293,0.386955,-0.174865
-0.006286,0.050086,-0.014658,-0.009053,-0.004843,-0.006113,0.016153,-0.341614,0.362646,-0.071312,0.199319,-0.296810,0.429933,-0.242738
-0.005867,0.050733,-0.012872,-0.007696,-0.007512,-0.010306,0.067585,-0.302793,0.197336,-0.015131,0.319145,-0.359302,0.353185,-0.304193
-0.005854,0.051504,-0.010339,-0.004954,-0.009744,-0.015826,0.100955,-0.283191,0.044934,0.014563,0.333520,-0.344005,0.322892,-0.316055
-0.006159,0.053320,-0.006913,-0.002746,-0.020704,-0.019777,0.090725,-0.384688,0.056844,0.024065,0.177050,-0.315924,0.294077,-0.187581
-0.006504,0.055248,-0.003708,-0.002272,-0.023713,-0.020027,0.087719,-0.493291,-0.005804,0.046494,0.059960,-0.341714,0.247495,-0.092982
-0.006949,0.057138,-0.000251,-0.001704,-0.021576,-0.019945,0.120157,-0.675761,0.045842,0.005530,0.017627,-0.412226,0.393162,-0.187526
-0.007282,0.058848,0.002515,-0.001946,-0.021114,-0.017292,0.113479,-0.731558,0.131195,-0.048198,-0.043764,-0.437304,0.582347,-0.273908
-0.007503,0.060538,0.005044,-0.002700,-0.019226,-0.014589,0.124236,-0.672465,0.103766,-0.114808,-0.020089,-0.348370,0.699130,-0.373994
-0.007493,0.061875,0.006913,-0.004356,-0.016450,-0.011682,0.127695,-0.614930,0.097277,-0.153471,0.081921,-0.257041,0.683129,-0.429516
-0.007173,0.063350,0.007973,-0.005765,-0.016461,-0.006106,0.103419,-0.554904,0.093269,-0.140530,0.149352,-0.244577,0.511619,-0.367591
-0.006629,0.065199,0.008359,-0.007403,-0.022141,-0.002413,0.086185,-0.492973,0.102919,-0.114194,0.170788,-0.286296,0.385543,-0.300480
-0.005773,0.067057,0.008184,-0.009021,-0.020394,0.001008,0.048942,-0.469112,0.245070,-0.158924,0.138493,-0.332951,0.438645,-0.283286
-0.004641,0.068025,0.007989,-0.012988,-0.011473,0.001216,0.030717,-0.523484,0.424320,-0.204447,0.107719,-0.320117,0.491329,-0.273410
-0.003044,0.068446,0.007569,-0.016544,-0.004561,0.002423,0.056304,-0.468425,0.392527,-0.184891,0.220349,-0.263318,0.472127,-0.345164
-0.001273,0.068468,0.006702,-0.018868,-0.000168,0.005417,0.116221,-0.355087,0.224387,-0.065134,0.323603,-0.282843,0.476271,-0.438130
0.000886,0.067506,0.005555,-0.021017,0.010622,0.006624,0.113306,-0.267444,0.211971,0.027309,0.327872,-0.309728,0.362905,-0.362342
0.003116,0.066514,0.004092,-0.022853,0.011754,0.009138,0.056637,-0.204198,0.345983,0.040519,0.277934,-0.236111,0.230817,-0.200316
0.005662,0.065841,0.002120,-0.023454,0.007168,0.011384,0.050426,-0.111615,0.262329,0.134205,0.268482,-0.268066,0.231779,-0.173508
0.007966,0.064970,0.000203,-0.022704,0.009945,0.011970,0.065795,-0.083628,0.257567,0.187490,0.341312,-0.387369,0.246781,-0.232234
0.010445,0.063933,-0.001744,-0.022898,0.010865,0.011251,0.032925,-0.125870,0.448245,0.162238,0.339564,-0.332166,0.213085,-0.170520
0.012526,0.061677,-0.001963,-0.024239,0.026754,0.001369,0.022132,-0.093683,0.447618,0.149766,0.316847,-0.232754,0.212848,-0.135455
0.014558,0.058628,-0.001017,-0.024352,0.033933,-0.005463,0.067563,-0.067208,0.348824,0.194827,0.388978,-0.319112,0.235702,-0.223760
0.016164,0.055748,0.000206,-0.021794,0.034907,-0.007637,0.164927,-0.007163,-0.124397,0.506489,0.411461,-0.455993,0.105724,-0.222338
0.018041,0.053258,0.000908,-0.021989,0.027784,-0.004055,0.205512,-0.008085,-0.347069,0.653227,0.331512,-0.404643,0.039612,-0.142119
0.020308,0.052086,-0.000053,-0.025072,0.013291,0.006003,0.083316,-0.107309,-0.098953,0.570563,0.017522,-0.342390,0.155289,0.072854
0.022940,0.051648,-0.002329,-0.024825,0.003199,0.013128,-0.002098,-0.162298,0.234607,0.460384,-0.074058,-0.384406,0.240514,0.118334
0.025167,0.051540,-0.004869,-0.021610,-0.000914,0.015875,0.015318,-0.171569,0.591276,0.335779,0.175414,-0.376606,0.435406,-0.138098
0.027320,0.051318,-0.007850,-0.018368,-0.000170,0.017201,0.044691,-0.135575,0.731075,0.218416,0.375592,-0.295833,0.519072,-0.327717
0.029034,0.050851,-0.010430,-0.015450,0.002901,0.016113,0.060412,-0.067605,0.646045,0.131964,0.536021,-0.199738,0.288993,-0.308766
0.030472,0.049696,-0.012822,-0.011620,0.010277,0.013797,0.043748,-0.005041,0.553734,0.093638,0.588202,-0.184856,0.054037,-0.222061
0.031192,0.048184,-0.014459,-0.005527,0.016135,0.010237,0.009587,0.031314,0.508255,0.074378,0.496688,-0.307587,-0.010877,-0.125338
0.031489,0.046465,-0.015414,-0.001683,0.017867,0.005517,-0.024229,0.066024,0.367957,0.074326,0.381662,-0.422081,0.044015,-0.075456
0.031310,0.044535,-0.015306,0.001946,0.023102,-0.000675,-0.021158,0.061097,0.130437,0.084203,0.340380,-0.413326,0.125399,-0.116182
0.030834,0.041038,-0.012826,0.001400,0.041101,-0.014311,0.000140,0.007695,-0.018313,0.135787,0.320668,-0.354578,0.148154,-0.139181
0.030371,0.037384,-0.009679,0.000664,0.047084,-0.019659,-0.004074,-0.008297,-0.179454,0.200349,0.256438,-0.360867,0.117528,-0.087740
