r,l,t,target_pose
456.180607,1001,253.308172,[  2.73956049  -0.6112156  129.09525117]
764.099611,1001,506.791864,[   1.52299263   -4.56224676 -172.78934873]
437.349605,1001,760.290238,[ -3.7743449   -2.41886925 -33.92253798]
434.006568,1001,1013.788748,[ 0.73130657  0.28491145 94.91408633]
626.574755,1001,1267.243329,[  4.05604277  -4.22773207 -81.87488787]
