r,l,t,target_pose
766.230217,1001,253.319381,[ 338.65086539  986.93121104 -120.83874818]
776.332756,1001,506.699787,[338.24950267 995.21626916   7.96829538]
792.093145,1001,760.086834,[333.65242956 992.50657209  41.66169653]
779.317141,1001,1013.457326,[338.59215174 994.31240008 -22.67622976]
776.35223,1001,1266.837934,[333.00704548 993.71270321 118.79555458]
