r,l,t,target_pose
719.959698,1001,253.292196,[330.36243292 993.48659512  31.72624213]
711.346159,1001,506.790421,[332.61770414 995.21876786 103.97735977]
715.063819,1001,760.288441,[339.49317332 991.24864427 127.45261248]
707.387476,1001,1013.774937,[ 330.86257113  992.64730723 -160.81660322]
740.78006,1001,1267.26589,[335.81458796 991.08382631 -32.86330606]
