r,l,t,target_pose
802.719314,1001,253.28664,[337.51395655 987.07276467  13.25492847]
808.260871,1001,506.538415,[331.20630913 988.50748234 -14.16291371]
784.752884,1001,759.790469,[ 333.76765228  989.21685376 -156.6112215 ]
785.080855,1001,1013.043927,[331.84129709 991.48587577 138.13002229]
737.190703,1001,1266.297168,[ 332.2293624   985.50574345 -135.063645  ]
