r,l,t,target_pose
-83.612823,1001,253.264501,[ 332.68484427  990.0093856  -129.49199342]
-9.620616,1001,506.660111,[331.24085263 986.37416048 -53.19314389]
-74.106433,1001,760.017283,[338.15561417 993.04340832 155.35001028]
-9.280245,1001,1013.415597,[336.29300722 987.4642805   -8.89249093]
-20.727413,1001,1266.774046,[338.25286298 991.88540509 165.11428003]
