x,y,psi,u,v,r,n1x,n1y,n2x,n2y,n3x,n3y,n4x,n4y
0.007335,-0.010130,-0.000064,0.000000,-0.000007,-0.000014,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061293,0.000000,0.061460
0.007335,-0.010129,-0.000062,0.000000,-0.000007,-0.000014,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061298,0.000000,0.061458
0.007335,-0.010129,-0.000060,0.000000,-0.000007,-0.000014,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061304,0.000000,0.061456
0.007335,-0.010128,-0.000058,0.000000,-0.000007,-0.000014,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061307,0.000000,0.061456
0.007335,-0.010127,-0.000055,0.000000,-0.000007,-0.000014,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061309,0.000000,0.061456
0.007336,-0.010127,-0.000053,0.000000,-0.000007,-0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061313,0.000000,0.061455
0.007336,-0.010126,-0.000051,0.000000,-0.000007,-0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061319,0.000000,0.061453
0.007336,-0.010125,-0.000049,0.000000,-0.000008,-0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061322,0.000000,0.061453
0.007336,-0.010124,-0.000047,0.000000,-0.000008,-0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061324,0.000000,0.061453
0.007336,-0.010124,-0.000045,0.000000,-0.000008,-0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061328,0.000000,0.061452
0.007336,-0.010123,-0.000043,0.000000,-0.000008,-0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061334,0.000000,0.061450
0.007336,-0.010122,-0.000041,0.000000,-0.000008,-0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061336,0.000000,0.061450
0.007336,-0.010122,-0.000038,0.000000,-0.000008,-0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061338,0.000000,0.061450
0.007336,-0.010121,-0.000036,0.000000,-0.000008,-0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061342,0.000000,0.061450
