x,y,psi,u,v,r,n1x,n1y,n2x,n2y,n3x,n3y,n4x,n4y
0.013630,-0.006253,0.004076,0.000030,-0.000151,-0.000138,0.000000,0.011209,0.000000,0.000000,0.000000,-0.077219,0.000000,0.078974
0.013628,-0.006242,0.004096,0.000030,-0.000132,-0.000129,0.000000,0.011000,0.000000,0.000000,0.000000,-0.077232,0.000000,0.078826
0.013626,-0.006230,0.004118,0.000029,-0.000111,-0.000118,0.000000,0.010792,0.000000,0.000000,0.000000,-0.077223,0.000000,0.078698
0.013624,-0.006222,0.004135,0.000029,-0.000090,-0.000106,0.000000,0.010600,0.000000,0.000000,0.000000,-0.077201,0.000000,0.078580
0.013622,-0.006215,0.004149,0.000029,-0.000072,-0.000096,0.000000,0.010384,0.000000,0.000000,0.000000,-0.077181,0.000000,0.078454
0.013620,-0.006210,0.004163,0.000028,-0.000054,-0.000086,0.000000,0.010121,0.000000,0.000000,0.000000,-0.077160,0.000000,0.078323
0.013618,-0.006207,0.004175,0.000028,-0.000037,-0.000076,0.000000,0.009889,0.000000,0.000000,0.000000,-0.077132,0.000000,0.078206
0.013615,-0.006205,0.004187,0.000028,-0.000019,-0.000064,0.000000,0.009680,0.000000,0.000000,0.000000,-0.077099,0.000000,0.078091
0.013613,-0.006204,0.004195,0.000027,-0.000001,-0.000052,0.000000,0.009447,0.000000,0.000000,0.000000,-0.077066,0.000000,0.077978
0.013611,-0.006205,0.004201,0.000027,0.000014,-0.000041,0.000000,0.009176,0.000000,0.000000,0.000000,-0.077036,0.000000,0.077855
0.013609,-0.006207,0.004206,0.000027,0.000030,-0.000031,0.000000,0.008878,0.000000,0.000000,0.000000,-0.076986,0.000000,0.077739
0.013606,-0.006212,0.004210,0.000026,0.000046,-0.000019,0.000000,0.008618,0.000000,0.000000,0.000000,-0.076919,0.000000,0.077647
0.013604,-0.006216,0.004211,0.000026,0.000061,-0.000008,0.000000,0.008384,0.000000,0.000000,0.000000,-0.076864,0.000000,0.077547
0.013602,-0.006223,0.004211,0.000026,0.000075,0.000003,0.000000,0.008100,0.000000,0.000000,0.000000,-0.076825,0.000000,0.077428
0.013600,-0.006230,0.004209,0.000025,0.000089,0.000012,0.000000,0.007796,0.000000,0.000000,0.000000,-0.076774,0.000000,0.077320
0.013598,-0.006240,0.004204,0.000025,0.000103,0.000023,0.000000,0.007522,0.000000,0.000000,0.000000,-0.076704,0.000000,0.077228
0.013595,-0.006250,0.004199,0.000025,0.000117,0.000033,0.000000,0.007270,0.000000,0.000000,0.000000,-0.076641,0.000000,0.077134
0.013593,-0.006260,0.004193,0.000025,0.000128,0.000043,0.000000,0.006979,0.000000,0.000000,0.000000,-0.076603,0.000000,0.077013
0.013591,-0.006272,0.004184,0.000024,0.000139,0.000052,0.000000,0.006661,0.000000,0.000000,0.000000,-0.076551,0.000000,0.076902
0.013589,-0.006287,0.004172,0.000024,0.000151,0.000063,0.000000,0.006368,0.000000,0.000000,0.000000,-0.076460,0.000000,0.076827
0.013587,-0.006300,0.004161,0.000024,0.000161,0.000074,0.000000,0.006087,0.000000,0.000000,0.000000,-0.076368,0.000000,0.076754
0.013584,-0.006315,0.004148,0.000024,0.000170,0.000083,0.000000,0.005773,0.000000,0.000000,0.000000,-0.076295,0.000000,0.076664
0.013582,-0.006330,0.004134,0.000023,0.000179,0.000092,0.000000,0.005485,0.000000,0.000000,0.000000,-0.076215,0.000000,0.076593
0.013580,-0.006349,0.004115,0.000023,0.000187,0.000102,0.000000,0.005207,0.000000,0.000000,0.000000,-0.076117,0.000000,0.076534
0.013577,-0.006366,0.004096,0.000023,0.000196,0.000112,0.000000,0.004943,0.000000,0.000000,0.000000,-0.076026,0.000000,0.076480
0.013575,-0.006383,0.004079,0.000022,0.000204,0.000119,0.000000,0.004629,0.000000,0.000000,0.000000,-0.075942,0.000000,0.076410
0.013573,-0.006402,0.004058,0.000022,0.000212,0.000126,0.000000,0.004324,0.000000,0.000000,0.000000,-0.075856,0.000000,0.076346
0.013571,-0.006419,0.004038,0.000022,0.000219,0.000131,0.000000,0.004092,0.000000,0.000000,0.000000,-0.075780,0.000000,0.076285
0.013568,-0.006443,0.004013,0.000022,0.000227,0.000137,0.000000,0.003837,0.000000,0.000000,0.000000,-0.075720,0.000000,0.076201
0.013566,-0.006463,0.003990,0.000022,0.000236,0.000142,0.000000,0.003586,0.000000,0.000000,0.000000,-0.075680,0.000000,0.076116
0.013564,-0.006483,0.003968,0.000021,0.000243,0.000146,0.000000,0.003257,0.000000,0.000000,0.000000,-0.075631,0.000000,0.076007
0.013562,-0.006505,0.003943,0.000021,0.000249,0.000150,0.000000,0.002964,0.000000,0.000000,0.000000,-0.075586,0.000000,0.075904
0.013559,-0.006531,0.003915,0.000021,0.000256,0.000154,0.000000,0.002738,0.000000,0.000000,0.000000,-0.075535,0.000000,0.075812
0.013557,-0.006553,0.003891,0.000021,0.000262,0.000158,0.000000,0.002477,0.000000,0.000000,0.000000,-0.075482,0.000000,0.075719
0.013555,-0.006576,0.003865,0.000020,0.000266,0.000161,0.000000,0.002139,0.000000,0.000000,0.000000,-0.075440,0.000000,0.075608
0.013552,-0.006598,0.003840,0.000020,0.000271,0.000164,0.000000,0.001877,0.000000,0.000000,0.000000,-0.075391,0.000000,0.075520
0.013550,-0.006626,0.003809,0.000020,0.000275,0.000167,0.000000,0.001645,0.000000,0.000000,0.000000,-0.075320,0.000000,0.075447
0.013548,-0.006651,0.003781,0.000020,0.000279,0.000170,0.000000,0.001407,0.000000,0.000000,0.000000,-0.075268,0.000000,0.075370
0.013546,-0.006674,0.003755,0.000020,0.000282,0.000173,0.000000,0.001109,0.000000,0.000000,0.000000,-0.075235,0.000000,0.075268
0.013543,-0.006700,0.003727,0.000019,0.000286,0.000175,0.000000,0.000848,0.000000,0.000000,0.000000,-0.075191,0.000000,0.075184
0.013541,-0.006723,0.003700,0.000019,0.000288,0.000177,0.000000,0.000641,0.000000,0.000000,0.000000,-0.075124,0.000000,0.075123
0.013539,-0.006753,0.003666,0.000019,0.000291,0.000179,0.000000,0.000387,0.000000,0.000000,0.000000,-0.075074,0.000000,0.075042
0.013537,-0.006779,0.003637,0.000019,0.000291,0.000179,0.000000,0.000187,0.000000,0.000000,0.000000,-0.075053,0.000000,0.074965
0.013535,-0.006803,0.003610,0.000019,0.000295,0.000183,0.000000,0.000000,0.000000,0.000000,0.000000,-0.075011,0.000000,0.074873
0.013532,-0.006829,0.003580,0.000018,0.000294,0.000183,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074961,0.000000,0.074813
0.013530,-0.006859,0.003545,0.000018,0.000295,0.000185,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074902,0.000000,0.074738
0.013528,-0.006883,0.003517,0.000018,0.000295,0.000186,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074882,0.000000,0.074674
0.013526,-0.006909,0.003487,0.000018,0.000296,0.000187,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074861,0.000000,0.074585
0.013524,-0.006933,0.003459,0.000018,0.000296,0.000187,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074831,0.000000,0.074521
0.013521,-0.006964,0.003424,0.000018,0.000297,0.000188,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074799,0.000000,0.074448
0.013519,-0.006990,0.003393,0.000017,0.000296,0.000187,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074784,0.000000,0.074379
0.013517,-0.007014,0.003365,0.000017,0.000297,0.000187,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074769,0.000000,0.074284
0.013515,-0.007041,0.003335,0.000017,0.000297,0.000187,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074751,0.000000,0.074208
0.013513,-0.007071,0.003300,0.000017,0.000297,0.000186,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074727,0.000000,0.074137
0.013511,-0.007095,0.003272,0.000017,0.000297,0.000186,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074714,0.000000,0.074057
0.013509,-0.007121,0.003242,0.000016,0.000297,0.000185,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074707,0.000000,0.073961
0.013507,-0.007146,0.003214,0.000016,0.000297,0.000185,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074696,0.000000,0.073885
0.013505,-0.007172,0.003184,0.000016,0.000296,0.000185,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074676,0.000000,0.073805
0.013502,-0.007202,0.003149,0.000016,0.000295,0.000185,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074661,0.000000,0.073732
0.013500,-0.007226,0.003121,0.000016,0.000293,0.000186,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074636,0.000000,0.073663
0.013498,-0.007252,0.003091,0.000016,0.000292,0.000188,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074594,0.000000,0.073600
0.013497,-0.007276,0.003062,0.000016,0.000290,0.000189,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074547,0.000000,0.073562
0.013494,-0.007305,0.003026,0.000015,0.000288,0.000191,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074500,0.000000,0.073517
0.013492,-0.007331,0.002995,0.000015,0.000285,0.000193,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074457,0.000000,0.073486
