x,y,psi,u,v,r,n1x,n1y,n2x,n2y,n3x,n3y,n4x,n4y
0.026154,0.037536,0.038597,-0.000847,-0.018615,-0.001137,0.000000,0.828623,0.000000,0.000000,0.000000,-0.109828,0.000000,0.550731
0.026382,0.038519,0.037838,-0.001779,-0.013448,0.005055,0.000000,0.625581,0.000000,0.000000,0.000000,-0.157624,0.000000,0.417226
0.026784,0.038327,0.036805,-0.003290,0.001260,0.006345,0.000000,0.445762,0.000000,0.000000,0.000000,-0.108614,0.000000,0.386317
0.027338,0.036626,0.034931,-0.003388,0.015880,0.009990,0.000000,0.271119,0.000000,0.000000,0.000000,0.000000,0.000000,0.447622
0.027776,0.034376,0.032922,-0.002660,0.026713,0.013384,0.000000,0.195207,0.000000,0.000000,0.000000,-0.065249,0.000000,0.283649
0.028191,0.031273,0.030323,-0.001606,0.034092,0.015962,0.000000,0.152628,0.000000,0.000000,0.000000,-0.198238,0.000000,0.109031
0.028625,0.028429,0.027347,-0.001837,0.033213,0.019847,0.000000,0.000000,0.000000,-0.065405,0.000813,-0.150749,0.000000,0.030865
0.029279,0.025183,0.022713,-0.002500,0.029069,0.024692,0.000000,0.000000,0.000000,-0.339559,0.056812,-0.047841,0.000000,0.001507
0.029683,0.022190,0.018477,-0.000849,0.030845,0.026007,0.000000,0.000000,0.000000,-0.400634,0.145682,0.000000,0.017452,0.050111
0.029877,0.018848,0.013899,0.001570,0.037492,0.030524,0.000000,0.000000,0.000000,-0.440886,0.122300,0.000000,0.145929,0.101756
0.029892,0.014644,0.008637,0.003471,0.044030,0.032369,0.000000,0.000000,0.000000,-0.527187,0.084058,0.000000,0.089283,0.044550
0.029713,0.010572,0.003852,0.005087,0.046547,0.031860,0.000000,0.000000,0.000000,-0.773720,0.114845,0.000000,0.000000,0.000000
0.029258,0.005876,-0.001662,0.006520,0.043002,0.029384,0.000000,0.000000,0.000000,-0.902449,0.128330,0.000000,0.000000,0.000000
0.028692,0.002995,-0.005810,0.007598,0.029686,0.025508,0.000000,0.000000,0.000000,-0.869376,0.060459,0.000000,0.166178,0.000000
0.028114,0.000924,-0.009262,0.007825,0.022605,0.022975,0.000000,0.000000,0.000000,-0.789195,0.011215,0.000000,0.232461,0.000000
0.027412,-0.001272,-0.012206,0.008425,0.022995,0.018107,0.000000,0.000000,0.000000,-0.658412,0.010307,0.000000,0.180380,0.005660
0.026556,-0.003619,-0.014418,0.008709,0.022188,0.011787,0.000000,0.000000,0.000000,-0.593420,0.028371,0.000000,0.132917,0.081429
0.025782,-0.005343,-0.015399,0.009808,0.021120,0.006537,0.000000,0.000000,0.000000,-0.541050,0.023304,0.000000,0.094081,0.024104
0.024939,-0.007048,-0.015461,0.009999,0.020180,0.000382,0.000000,0.000000,0.000000,-0.392118,0.000000,0.000000,0.063854,0.000000
0.024230,-0.008544,-0.014480,0.009390,0.020224,-0.006533,0.000000,0.000000,0.000000,-0.301773,0.000000,-0.022270,0.097402,0.000000
0.023462,-0.010300,-0.012693,0.009686,0.022462,-0.010988,0.000000,0.000000,0.000000,-0.200352,0.000000,-0.145943,0.067228,0.000000
0.022484,-0.011343,-0.009535,0.011106,0.013132,-0.016827,0.000000,0.000000,0.000000,-0.103748,0.000000,-0.281351,0.032061,0.000000
0.021585,-0.011509,-0.006411,0.012978,0.004975,-0.020807,0.000000,0.000000,0.000000,-0.068754,0.000000,-0.345552,0.037921,0.000000
0.020619,-0.011658,-0.002329,0.013185,0.005060,-0.025093,0.000000,0.095996,0.000000,0.000000,0.000000,-0.309564,0.100612,0.000000
0.019873,-0.011569,0.001472,0.011374,0.002035,-0.025318,0.000000,0.237644,0.000000,0.000000,0.000000,-0.276485,0.133236,0.000000
0.018890,-0.010262,0.006364,0.011913,-0.010292,-0.026071,0.000000,0.297695,0.000000,0.000000,0.000000,-0.408383,0.000000,0.000000
0.017918,-0.008551,0.010851,0.013246,-0.017142,-0.027597,0.000000,0.289926,0.000000,0.000000,0.000000,-0.441380,0.000000,0.000000
0.016946,-0.006749,0.014831,0.013844,-0.020279,-0.026501,0.000000,0.320756,0.000000,0.000000,0.000000,-0.282162,0.050800,0.000000
0.015912,-0.004622,0.018598,0.013212,-0.022863,-0.023166,0.000000,0.439732,0.000000,0.000000,0.000000,-0.228895,0.092057,0.030917
0.014641,-0.002527,0.022461,0.013645,-0.019565,-0.020582,0.000000,0.524969,0.000000,0.000000,0.000000,-0.269498,0.000000,0.035120
0.013635,-0.001056,0.025291,0.013213,-0.017238,-0.018853,0.000000,0.501063,0.000000,0.000000,0.000000,-0.242330,0.000000,0.082523
0.012548,-0.000279,0.027903,0.013013,-0.007894,-0.016063,0.000000,0.365286,0.000000,0.000000,0.000000,-0.219059,0.000000,0.077303
0.011624,0.000102,0.029905,0.011892,-0.003884,-0.013329,0.000000,0.390420,0.000000,0.000000,0.000000,-0.244038,0.000000,0.055726
0.010609,0.000044,0.031425,0.012048,0.001349,-0.009348,0.000000,0.349453,0.000000,0.000000,0.000000,-0.290394,0.000000,0.000000
0.009582,-0.001056,0.033187,0.010547,0.011911,-0.009380,0.000000,0.234822,0.000000,0.000000,0.000000,-0.274337,0.000000,0.000000
0.008752,-0.002373,0.034002,0.010722,0.017257,-0.005430,0.000000,0.085203,0.000000,0.000000,0.000000,-0.213650,0.000000,0.000000
0.007782,-0.004321,0.034083,0.011521,0.023149,-0.000502,0.000000,0.066190,0.000000,0.000000,0.000000,-0.334926,0.000000,0.000000
0.006820,-0.006186,0.033958,0.012338,0.023934,0.000836,0.000000,0.041543,0.000000,0.000000,0.000000,-0.341744,0.000000,0.000000
0.005689,-0.009043,0.033567,0.011573,0.029335,0.002083,0.000000,0.000000,0.000000,-0.065778,0.000000,-0.253481,0.000000,0.000000
0.004535,-0.012008,0.032083,0.013197,0.034880,0.009125,0.000000,0.000000,0.000000,-0.107618,0.000000,-0.235885,0.000000,0.000000
0.003425,-0.013707,0.030524,0.013518,0.021562,0.010385,0.000000,0.000000,0.000000,-0.176909,0.000000,-0.319581,0.000000,0.000000
0.002204,-0.014947,0.028295,0.013349,0.014444,0.013701,0.000000,0.000000,0.000000,-0.411211,0.000000,-0.255053,0.000000,0.000000
0.000661,-0.015794,0.025900,0.014718,0.008542,0.012760,0.000000,0.000000,0.000000,-0.278781,0.000000,-0.050998,0.000000,0.000000
-0.000587,-0.016136,0.023862,0.014736,0.004348,0.013570,0.000000,0.000000,0.000000,-0.198416,0.000000,0.000000,0.052519,0.000000
-0.001880,-0.015808,0.021150,0.013715,-0.003827,0.016672,-0.008763,0.000000,0.000000,-0.131556,0.000000,0.000000,0.000000,0.000000
-0.003021,-0.014977,0.018375,0.012898,-0.010464,0.018471,-0.039759,0.000000,0.000000,-0.152213,0.000000,0.000000,0.000000,0.000000
-0.004334,-0.014574,0.015030,0.013728,-0.004399,0.020588,-0.047395,0.000000,0.000000,-0.120366,0.000000,0.000000,0.000000,0.156662
-0.005772,-0.014767,0.011434,0.013100,0.002500,0.019159,-0.050397,0.000000,0.000000,-0.075894,0.000000,0.000000,0.000000,0.279757
-0.006845,-0.014982,0.008600,0.012124,0.003428,0.018884,-0.076483,0.000000,0.000000,-0.147841,0.000000,0.000000,0.000000,0.227359
-0.007995,-0.015202,0.005749,0.012056,0.003345,0.017525,-0.073241,0.000000,0.000000,-0.180708,0.000000,0.000000,0.000000,0.122749
-0.009126,-0.015393,0.003293,0.013045,0.003267,0.016361,-0.061712,0.000000,0.000000,-0.206787,0.000000,0.000000,0.000000,0.114138
-0.010535,-0.015619,0.000319,0.013016,0.003200,0.015845,-0.070007,0.000000,0.000000,-0.233824,0.000000,0.000000,0.000000,0.114568
-0.011750,-0.014811,-0.001798,0.013189,-0.008749,0.013011,-0.090140,0.000000,0.000000,-0.217735,0.000000,0.000000,0.000000,0.109603
-0.012912,-0.013860,-0.003302,0.014049,-0.011513,0.010020,-0.097335,0.000000,0.000000,-0.214071,0.000000,0.000000,0.000000,0.111573
-0.014396,-0.013770,-0.005819,0.016315,0.000140,0.015471,-0.097477,0.000000,0.000000,-0.009174,0.000000,0.000000,0.000000,0.252104
-0.015753,-0.013726,-0.007844,0.016335,0.000618,0.013492,-0.104250,0.053946,0.000000,0.000000,0.000000,0.000000,0.000000,0.265773
-0.017386,-0.013986,-0.010107,0.015807,0.003836,0.012060,-0.171148,0.000000,-0.013912,-0.175877,0.000000,0.000000,0.000000,0.181540
-0.018674,-0.015045,-0.011448,0.014586,0.013435,0.008244,-0.175321,0.000000,-0.037730,-0.164926,0.000000,0.000000,0.000000,0.154226
-0.019794,-0.016623,-0.012359,0.013851,0.020993,0.006073,-0.138526,0.000000,0.000000,-0.141076,0.000000,0.000000,0.000000,0.094942
-0.020962,-0.018371,-0.013127,0.013390,0.021314,0.004717,-0.102556,0.000000,-0.010938,-0.196296,0.000000,0.000000,0.000000,0.000000
-0.022432,-0.020471,-0.014057,0.014570,0.022233,0.004958,-0.122469,0.000000,-0.068993,-0.327526,0.000000,-0.046946,0.000000,0.000000
-0.023601,-0.022052,-0.014557,0.014616,0.020779,0.003329,-0.124404,0.000000,-0.057607,-0.344164,0.000000,-0.043686,0.000000,0.000000
-0.024823,-0.023473,-0.014822,0.014295,0.017105,0.001631,-0.106200,0.000000,-0.007257,-0.303306,0.000000,-0.028639,0.000000,0.000000
-0.025872,-0.024312,-0.015138,0.013195,0.011104,0.002106,-0.109784,0.000000,-0.023218,-0.264210,0.000000,-0.045565,0.000000,0.000000
-0.027089,-0.024842,-0.015012,0.012616,0.005354,-0.000671,-0.138314,0.000000,-0.069061,-0.238184,0.000000,-0.043428,0.000000,0.000000
-0.028167,-0.024926,-0.014313,0.013447,0.000288,-0.004303,-0.130643,0.000000,-0.035678,-0.184558,0.000000,0.000000,0.000000,0.000000
-0.029133,-0.026096,-0.013520,0.013212,0.014137,-0.005276,-0.090638,0.000000,-0.011389,-0.026780,0.000000,0.000000,0.000000,0.000000
-0.029884,-0.028511,-0.011772,0.010626,0.026776,-0.010746,-0.111499,0.018232,-0.078366,0.000000,0.000000,-0.018542,0.000000,0.000000
-0.030281,-0.031077,-0.009678,0.007531,0.030474,-0.013953,-0.137231,0.000000,-0.190229,-0.135760,0.000000,-0.186479,0.000000,0.000000
-0.030477,-0.035035,-0.006398,0.005319,0.037510,-0.017469,-0.041461,0.000000,-0.199867,-0.158666,0.000000,-0.453728,0.000000,0.000000
-0.030614,-0.038780,-0.003874,0.004945,0.041615,-0.015523,0.000000,0.000000,-0.050604,-0.048116,0.000000,-0.512555,0.000000,0.000000
-0.030657,-0.042297,-0.001619,0.004091,0.042488,-0.015029,0.000000,0.000000,0.000000,-0.111800,0.000000,-0.547691,0.000000,0.000000
-0.030636,-0.045900,0.000506,0.003109,0.040310,-0.013051,0.000000,0.000000,-0.084373,-0.362238,0.000000,-0.537432,0.000000,0.000000
-0.030697,-0.049493,0.001910,0.002719,0.035606,-0.007490,0.000000,0.000000,-0.077031,-0.412974,0.000000,-0.542650,0.000000,0.000000
-0.030831,-0.052371,0.002526,0.002951,0.036243,-0.004101,0.000000,0.000000,0.000000,-0.301259,0.000000,-0.527376,0.000000,0.000000
-0.031156,-0.055979,0.002490,0.003783,0.042853,0.000221,0.000000,0.000000,0.000000,-0.366197,0.000000,-0.407281,0.000000,0.000000
-0.031559,-0.059527,0.001974,0.004019,0.046288,0.003436,0.000000,0.000000,0.000000,-0.550422,0.000000,-0.374970,0.000000,0.000000
-0.032089,-0.063395,0.001198,0.003957,0.040580,0.004138,-0.013760,0.000000,-0.002908,-0.713280,0.000000,-0.434256,0.000000,0.000000
-0.032568,-0.066021,0.000796,0.004748,0.031672,0.002471,-0.015074,0.000000,0.000000,-0.778885,0.000000,-0.424447,0.000000,0.000000
-0.032947,-0.067010,0.002055,0.008228,0.011066,-0.008386,-0.004311,0.000000,0.000000,-0.690752,0.000000,-0.331660,0.020918,0.000000
-0.033280,-0.067232,0.003422,0.007375,0.000964,-0.008407,-0.005190,0.000000,0.000000,-0.540850,0.000000,-0.283565,0.084037,0.000000
-0.033503,-0.067064,0.004736,0.006435,-0.003916,-0.008746,-0.012148,0.128756,0.000000,-0.091707,0.000000,-0.329334,0.093366,0.000000
-0.033445,-0.067507,0.007186,0.004733,0.001927,-0.013056,-0.027128,0.186475,-0.025148,-0.041643,0.000000,-0.282791,0.006796,0.000000
-0.033144,-0.067975,0.009817,0.003060,0.002298,-0.016174,-0.050520,0.000000,-0.084238,-0.169028,0.000000,-0.279026,0.000000,0.000000
-0.032780,-0.067643,0.011989,0.001285,-0.007160,-0.014466,0.000000,0.000000,-0.081944,-0.109130,0.000000,-0.476975,0.000000,0.000000
-0.032346,-0.066421,0.013532,-0.001250,-0.016388,-0.009488,0.000000,0.059184,-0.013273,0.000000,0.000000,-0.546963,0.000000,0.000000
-0.031875,-0.063999,0.014423,-0.002932,-0.025840,-0.004749,0.000000,0.040755,0.000000,0.000000,0.000000,-0.338312,0.000000,0.000000
-0.031484,-0.061983,0.014785,-0.004085,-0.026393,-0.002410,0.000000,0.000000,0.000000,0.000000,0.000000,-0.134564,0.000000,0.000000
-0.031085,-0.059619,0.015010,-0.004221,-0.028338,-0.001386,0.000000,0.071022,0.000000,0.000000,0.000000,-0.054052,0.000000,0.000000
-0.030739,-0.057197,0.015106,-0.004224,-0.031264,-0.000638,0.000000,0.113467,0.000000,0.000000,0.000000,-0.100745,0.000000,0.000000
-0.030396,-0.054298,0.014893,-0.004514,-0.034154,0.001309,0.000000,0.100588,0.000000,0.000000,0.000000,-0.101527,0.000000,0.000000
-0.030145,-0.051635,0.013867,-0.004381,-0.026381,0.005465,0.000000,0.083511,0.000000,0.000000,0.000000,-0.025945,0.000000,0.073244
-0.029937,-0.049291,0.012929,-0.004639,-0.029017,0.006253,0.000000,0.085037,0.000000,0.000000,0.000000,0.000000,0.000000,0.158299
-0.029712,-0.046686,0.011869,-0.004616,-0.029730,0.006514,0.000000,0.029043,0.000000,0.000000,0.000000,0.000000,0.000000,0.099795
-0.029447,-0.044061,0.010857,-0.005315,-0.032539,0.006742,0.000000,0.114536,0.000000,0.000000,0.000000,0.000000,0.000000,0.151680
-0.029105,-0.040468,0.009874,-0.004912,-0.036035,0.005240,0.000000,0.103757,0.000000,0.000000,0.000000,0.000000,0.000000,0.196213
-0.028997,-0.038045,0.008455,-0.003424,-0.027222,0.008728,0.000000,0.119689,0.000000,0.000000,0.000000,0.000000,0.000000,0.248899
-0.029098,-0.036633,0.006406,-0.001841,-0.015748,0.013647,0.000000,0.231555,0.000000,0.000000,0.000000,0.000000,0.000000,0.305337
-0.029322,-0.035329,0.003909,-0.000746,-0.012749,0.015335,-0.004930,0.124836,0.000000,0.000000,0.000000,0.000000,0.000000,0.244476
-0.029542,-0.034218,0.001246,-0.000764,-0.008898,0.014200,-0.051225,0.000000,0.000000,-0.125752,0.000000,0.000000,0.000000,0.151285
