x,y,psi,u,v,r,n1x,n1y,n2x,n2y,n3x,n3y,n4x,n4y
-0.021609,-0.073076,-0.004106,0.000527,0.031990,-0.017087,0.000000,0.000000,0.000000,-0.437744,0.000000,-0.674004,0.050930,0.000000
-0.021058,-0.075690,-0.001603,0.000300,0.031456,-0.016666,0.000000,0.000000,0.000000,-0.410323,0.000000,-0.652064,0.037690,0.000000
-0.020385,-0.078299,0.001276,0.000129,0.024915,-0.015342,0.000000,0.000000,0.000000,-0.394117,0.000000,-0.602574,0.104205,0.000000
-0.019848,-0.079455,0.004272,0.002392,0.011482,-0.018416,0.000000,0.000000,0.000000,-0.402245,0.000000,-0.635625,0.093699,0.000000
-0.019336,-0.078585,0.008042,0.005527,-0.014126,-0.025103,0.000000,0.000000,0.000000,-0.392649,0.000000,-0.609802,0.055430,0.000000
-0.018904,-0.077011,0.011820,0.005972,-0.021368,-0.023245,0.000000,0.076673,0.000000,-0.141753,0.000000,-0.534191,0.131589,0.000000
-0.018389,-0.075319,0.016124,0.005433,-0.019968,-0.022938,0.000000,0.437795,0.000000,0.000000,0.000000,-0.423138,0.257726,0.000000
-0.018083,-0.073816,0.019214,0.005470,-0.021562,-0.020562,0.000000,0.380070,0.000000,0.000000,0.000000,-0.393722,0.029200,0.000000
-0.017898,-0.071821,0.022138,0.005855,-0.025603,-0.017968,0.000000,0.208531,-0.072317,0.000000,0.000000,-0.520750,0.000000,0.000000
-0.017832,-0.069861,0.024328,0.005515,-0.026775,-0.014600,0.000000,0.143092,0.000000,0.000000,0.000000,-0.480069,0.000000,0.000000
-0.017916,-0.067068,0.026311,0.006162,-0.034405,-0.012169,0.000000,0.120712,0.000000,0.000000,0.000000,-0.327425,0.000000,0.000000
-0.018206,-0.063103,0.028188,0.007062,-0.041935,-0.010017,0.000000,0.206093,0.000000,0.000000,0.000000,-0.258232,0.000000,0.000000
-0.018687,-0.059899,0.028729,0.007563,-0.041594,-0.003602,0.000000,0.300381,0.000000,0.000000,0.000000,-0.205201,0.000000,0.000000
-0.019360,-0.056031,0.028004,0.006380,-0.045418,0.004459,0.000000,0.321054,0.000000,0.000000,0.000000,-0.117949,0.000000,0.052770
-0.019988,-0.052280,0.026729,0.005177,-0.047137,0.008470,0.000000,0.168764,0.000000,0.000000,0.000000,-0.024087,0.000000,0.121645
-0.020794,-0.047914,0.024909,0.005230,-0.043805,0.009715,0.000000,0.103073,0.000000,0.000000,0.000000,0.000000,0.000000,0.266418
-0.021528,-0.042683,0.023951,0.006997,-0.061353,0.005890,0.000000,0.208751,0.000000,0.000000,0.000000,0.000000,0.000000,0.348770
-0.022214,-0.036860,0.022900,0.007016,-0.073954,0.006999,-0.009736,0.325064,0.000000,0.000000,0.000000,0.000000,0.000000,0.343729
-0.022879,-0.030551,0.021529,0.005998,-0.073657,0.008421,-0.035255,0.573932,0.000000,0.000000,0.000000,0.000000,0.000000,0.553659
-0.023513,-0.023615,0.019414,0.004446,-0.069892,0.011286,-0.062364,0.602543,0.000000,0.000000,0.000000,0.000000,0.000000,0.759640
-0.023977,-0.018527,0.017496,0.004144,-0.063550,0.012767,-0.071903,0.606983,0.000000,0.000000,0.000000,0.000000,0.000000,0.761368
-0.024371,-0.013878,0.015632,0.003394,-0.053531,0.011464,-0.072068,0.666411,0.000000,0.000000,0.000000,0.000000,0.000000,0.770415
-0.024647,-0.010556,0.014180,0.002736,-0.041302,0.009674,-0.084144,0.596264,0.000000,0.000000,0.000000,0.000000,0.000000,0.747837
-0.024901,-0.007030,0.012831,0.002496,-0.040628,0.008295,-0.082533,0.523917,0.000000,0.000000,0.000000,0.000000,0.000000,0.639452
-0.025190,-0.003943,0.011459,0.002657,-0.030626,0.007302,-0.067593,0.485612,0.000000,0.000000,0.000000,0.000000,0.000000,0.508629
-0.025495,-0.002209,0.010238,0.003728,-0.021063,0.008139,-0.068995,0.472889,0.000000,0.000000,0.000000,0.000000,0.000000,0.532895
-0.025772,-0.001271,0.009172,0.003212,-0.010132,0.006561,-0.080025,0.339256,0.000000,0.000000,0.000000,0.000000,0.000000,0.438218
-0.025918,-0.000901,0.008525,0.001841,-0.004090,0.004304,-0.097332,0.272555,-0.008878,0.000000,0.000000,0.000000,0.000000,0.339525
-0.025859,-0.000795,0.007920,-0.000622,-0.000574,0.003228,-0.080463,0.208680,-0.022495,0.000000,0.000000,0.000000,0.000000,0.209584
-0.025634,-0.001395,0.007762,-0.002676,0.007266,0.000969,-0.046503,0.145838,-0.009397,0.000000,0.000000,0.000000,0.000000,0.120378
-0.025343,-0.002613,0.007753,-0.003742,0.015686,0.000060,-0.014388,0.046240,0.000000,0.000000,0.000000,-0.008835,0.000000,0.080188
-0.024912,-0.004211,0.007723,-0.005116,0.018977,0.000187,0.000000,0.000000,0.000000,0.000000,0.000000,-0.095751,0.000000,0.000000
-0.024361,-0.006254,0.007693,-0.005670,0.021034,0.000156,0.000000,0.000000,0.000000,-0.029544,0.000000,-0.173751,0.000000,0.000000
-0.023866,-0.008060,0.007613,-0.006394,0.023323,0.000534,0.000000,0.000000,0.000000,-0.124653,0.000000,-0.142109,0.000000,0.000000
-0.023236,-0.010205,0.007543,-0.007496,0.025527,0.000434,0.000000,0.000000,0.000000,-0.169840,0.000000,-0.137850,0.000000,0.000000
-0.022482,-0.012403,0.007721,-0.009619,0.028096,-0.001188,0.000000,0.000000,0.000000,-0.189255,0.000000,-0.179594,0.000000,0.000000
-0.021448,-0.014747,0.007618,-0.010687,0.024200,0.000551,0.000000,0.000000,0.000000,-0.218959,0.000000,-0.222026,0.000000,0.000000
-0.020520,-0.016481,0.007211,-0.011244,0.020905,0.002502,0.000000,0.000000,0.000000,-0.235294,0.000000,-0.279667,0.000000,0.000000
-0.019648,-0.017818,0.006683,-0.011559,0.017635,0.003514,0.000000,0.000000,0.000000,-0.240061,0.000000,-0.207429,0.001970,0.000000
-0.018701,-0.019000,0.006054,-0.011659,0.014494,0.003865,0.000000,0.000000,0.000000,-0.259328,0.000000,-0.122932,0.044101,0.000000
-0.017800,-0.019826,0.005375,-0.012111,0.011125,0.004521,0.000000,0.000000,0.000000,-0.242953,0.000000,-0.118000,0.035016,0.000000
-0.016570,-0.021360,0.004921,-0.012939,0.016055,0.002420,0.000000,0.000000,0.000000,-0.227705,0.000000,-0.129403,0.006360,0.000000
-0.015510,-0.022227,0.004599,-0.012848,0.010488,0.001980,0.000000,0.000000,0.000000,-0.209409,0.000000,-0.093686,0.019193,0.000000
-0.014544,-0.022715,0.004164,-0.012814,0.006552,0.002899,0.000000,0.000000,0.000000,-0.232935,0.000000,-0.189944,0.030224,0.000000
-0.013556,-0.023472,0.003525,-0.012268,0.009332,0.003929,0.000000,0.000000,0.000000,-0.167498,0.000000,-0.168555,0.028371,0.000000
-0.012234,-0.025005,0.002860,-0.014104,0.016062,0.003546,0.000000,0.000000,0.000000,-0.156577,0.000000,-0.065184,0.086075,0.000000
-0.011172,-0.026988,0.002895,-0.013614,0.025478,-0.000236,0.000000,0.000000,0.000000,-0.238787,0.000000,-0.091618,0.025157,0.000000
-0.010054,-0.029145,0.003283,-0.012871,0.025427,-0.002385,0.000000,0.000000,0.000000,-0.353529,0.038521,-0.237074,0.000000,0.000000
-0.009003,-0.031076,0.003761,-0.012967,0.024653,-0.003184,0.000000,0.000000,0.000000,-0.350880,0.003666,-0.392425,0.006909,0.000000
-0.007654,-0.033420,0.004214,-0.013421,0.023988,-0.002414,0.000000,0.000000,0.000000,-0.300121,0.000000,-0.340211,0.141070,0.000000
-0.006699,-0.035869,0.004008,-0.011601,0.029135,0.001269,0.000000,0.000000,0.000000,-0.293496,0.000000,-0.306636,0.201783,0.000000
-0.005947,-0.038232,0.003506,-0.010398,0.030528,0.003343,0.000000,0.000000,0.000000,-0.399920,0.000000,-0.340553,0.083080,0.000000
-0.005101,-0.040493,0.003214,-0.010453,0.026901,0.001795,0.000000,0.000000,0.000000,-0.590157,0.027483,-0.351969,0.000000,0.000000
-0.003897,-0.043180,0.003876,-0.011525,0.027532,-0.003527,0.000000,0.000000,0.000000,-0.573576,0.004669,-0.312803,0.099135,0.000000
-0.002470,-0.046415,0.005926,-0.014769,0.041307,-0.013661,0.000000,0.000000,0.000000,-0.410407,0.000000,-0.282732,0.276556,0.000000
-0.000853,-0.050053,0.008381,-0.014949,0.042982,-0.015093,0.000000,0.000000,0.000000,-0.369554,0.000000,-0.442279,0.229049,0.000000
0.000860,-0.053713,0.011224,-0.016284,0.047007,-0.018939,0.000000,0.000000,0.000000,-0.485166,0.000000,-0.833904,0.036933,0.000000
0.003387,-0.058556,0.015492,-0.018575,0.049955,-0.022728,0.000000,0.000000,0.000000,-0.494240,0.000112,-0.837933,0.102199,0.000000
0.005956,-0.062383,0.019124,-0.022591,0.045975,-0.022352,0.000000,0.000000,0.000000,-0.348717,0.000000,-0.778810,0.412332,0.000000
0.008471,-0.064774,0.021336,-0.026747,0.031284,-0.014726,0.000000,0.000000,0.000000,-0.352514,0.000000,-0.930827,0.410138,0.000000
0.011011,-0.066469,0.023057,-0.025995,0.020662,-0.010578,0.000000,0.000000,0.000000,-0.552439,0.072530,-0.983712,0.194096,0.000000
0.013632,-0.067649,0.024121,-0.024691,0.012539,-0.005674,0.000000,0.000000,0.000000,-0.557006,0.150166,-0.684467,0.317193,0.000000
0.015759,-0.068553,0.025106,-0.024638,0.012153,-0.006550,0.000000,0.000000,0.000000,-0.342496,0.078408,-0.469121,0.583919,0.000000
0.017799,-0.068754,0.025666,-0.022797,0.002714,-0.003447,0.000000,0.003512,0.000000,-0.432487,0.109061,-0.419247,0.444605,0.000000
0.019410,-0.067319,0.026036,-0.019693,-0.018196,-0.002464,0.000000,0.069475,0.000000,-0.578588,0.225121,-0.604858,0.124104,0.000000
0.021022,-0.063706,0.025983,-0.016702,-0.037199,0.000285,0.000000,0.089193,0.000000,-0.430765,0.188490,-0.469384,0.258918,0.000000
0.022180,-0.059991,0.025669,-0.014476,-0.044317,0.001928,0.000000,0.131918,0.000000,-0.035517,0.015034,-0.090789,0.604559,0.000000
0.023238,-0.057779,0.025770,-0.013375,-0.028385,-0.000678,0.000000,0.251780,0.000000,0.000000,0.045363,0.000000,0.457587,0.128134
0.024034,-0.056358,0.025461,-0.010120,-0.017144,0.001903,0.000000,0.326054,0.000000,-0.047061,0.214128,-0.109373,0.000000,0.216902
0.024545,-0.054825,0.024859,-0.007939,-0.020281,0.004010,0.000000,0.236547,0.000000,-0.093945,0.142200,-0.387138,0.000000,0.000000
0.024901,-0.052939,0.023726,-0.005670,-0.020310,0.006037,0.000000,0.000000,0.000000,-0.094126,0.000000,-0.314864,0.000000,0.000000
0.024999,-0.050810,0.022397,-0.003794,-0.026491,0.008172,0.000000,0.000000,0.000000,-0.159043,0.038928,-0.040717,0.184530,0.011030
0.024955,-0.048512,0.021110,-0.002074,-0.030848,0.008573,0.000000,0.000000,0.000000,-0.032753,0.165909,-0.070275,0.291806,0.083431
0.024783,-0.045449,0.019933,-0.000091,-0.037407,0.007229,0.000000,0.069479,0.000000,-0.036773,0.153233,-0.058501,0.117087,0.117750
0.024413,-0.041446,0.018790,0.002124,-0.042154,0.006098,0.000000,0.148168,0.000000,-0.089437,0.111058,0.000000,0.000000,0.178267
0.024022,-0.038438,0.017932,0.003600,-0.039512,0.005711,0.000000,0.162354,0.000000,0.000000,0.032252,0.000000,0.012049,0.271926
0.023593,-0.035857,0.017294,0.004171,-0.031187,0.003919,0.000000,0.234948,0.000000,0.000000,0.000000,0.000000,0.026003,0.336558
0.023197,-0.034003,0.017029,0.004705,-0.024101,0.001769,0.000000,0.260325,0.000000,0.000000,0.000000,0.000000,0.000000,0.335702
0.022608,-0.032891,0.016750,0.005755,-0.011660,0.001487,0.000000,0.249784,0.000000,0.000000,0.000000,-0.122452,0.000000,0.221110
0.022186,-0.032342,0.016968,0.005281,-0.006333,-0.001340,0.000000,0.215652,0.000000,0.000000,0.000000,-0.217253,0.000000,0.114537
0.021810,-0.031624,0.017203,0.005140,-0.009024,-0.001568,0.000000,0.003670,0.000000,0.000000,0.000000,-0.229863,0.000000,0.000000
0.021425,-0.030958,0.017507,0.004935,-0.007659,-0.001866,0.000000,0.000000,0.000000,0.000000,0.000000,-0.243233,0.000000,0.000000
0.021063,-0.030851,0.017863,0.005100,-0.001067,-0.002369,0.000000,0.000000,0.000000,0.000000,0.000000,-0.145584,0.109968,0.000000
0.020511,-0.031861,0.018118,0.005931,0.010563,-0.001361,0.000000,0.000000,0.000000,0.000000,0.000000,-0.154354,0.113112,0.000000
0.019837,-0.033037,0.017798,0.007610,0.013707,0.001968,0.000000,0.007341,0.000000,-0.013504,0.007604,-0.279532,0.000000,0.000000
0.019175,-0.034009,0.017409,0.008004,0.012203,0.002593,0.000000,0.000000,0.000000,-0.191936,0.016506,-0.376030,0.000000,0.000000
0.018490,-0.035260,0.017023,0.007641,0.014562,0.002370,0.000000,0.000000,0.000000,-0.272049,0.000000,-0.275141,0.000000,0.000000
0.018152,-0.038421,0.017993,0.004579,0.033111,-0.005172,0.000000,0.000000,0.000000,-0.232820,0.000000,-0.182990,0.122361,0.000000
0.017867,-0.042526,0.018486,0.004434,0.053141,-0.003277,0.000000,0.000000,0.000000,-0.224468,0.000000,-0.270999,0.122478,0.000000
0.017421,-0.047308,0.018374,0.005117,0.056690,0.000683,0.000000,0.000000,0.000000,-0.382463,0.000000,-0.675111,0.000000,0.000000
0.016775,-0.052073,0.017492,0.006620,0.060638,0.005873,0.000000,0.000000,0.000000,-0.713409,0.010359,-0.816627,0.000000,0.000000
0.015852,-0.057314,0.016153,0.007248,0.053245,0.007141,0.000000,0.000000,0.000000,-0.782699,0.000000,-0.584167,0.140522,0.000000
0.015060,-0.061130,0.015390,0.007758,0.044820,0.004692,0.000000,0.000000,0.000000,-0.831963,0.000000,-0.440812,0.293063,0.000000
0.014347,-0.064141,0.014609,0.007241,0.038242,0.005198,0.000000,0.000000,0.000000,-0.862723,0.000000,-0.473085,0.190775,0.000000
0.013572,-0.066813,0.013969,0.007670,0.031361,0.003933,0.000000,0.000000,0.000000,-0.797119,0.000000,-0.512128,0.115879,0.000000
0.012816,-0.069987,0.013842,0.007499,0.032608,0.000679,0.000000,0.000000,0.000000,-0.686454,0.000000,-0.439298,0.221711,0.000000
0.012408,-0.073073,0.014431,0.006923,0.040029,-0.003929,0.000000,0.000000,0.000000,-0.584213,0.000000,-0.397551,0.265754,0.000000
0.012165,-0.076301,0.015602,0.006076,0.038845,-0.007195,0.000000,0.000000,0.000000,-0.651903,0.000000,-0.529621,0.124823,0.000000
0.012103,-0.078531,0.016699,0.004176,0.029206,-0.007304,0.000000,0.000000,0.000000,-0.721427,0.000000,-0.735233,0.016427,0.000000
0.012036,-0.080585,0.018204,0.004505,0.021748,-0.008025,0.000000,0.000000,0.000000,-0.558971,0.000000,-0.735582,0.197659,0.000000
0.011936,-0.081707,0.019543,0.005211,0.013930,-0.008231,0.000000,0.000000,0.000000,-0.365888,0.000000,-0.566780,0.410599,0.000000
0.011946,-0.082222,0.020875,0.004266,0.007277,-0.008871,0.000000,0.000000,0.000000,-0.439022,0.000000,-0.541962,0.253520,0.000000
0.012008,-0.082159,0.022421,0.003999,-0.000051,-0.009503,0.000000,0.000000,0.000000,-0.513037,0.000000,-0.579974,0.000000,0.000000
0.011830,-0.082034,0.023656,0.006391,-0.001007,-0.008226,0.000000,0.048065,0.000000,-0.302032,0.000000,-0.553347,0.162275,0.000000
0.011598,-0.083360,0.025173,0.006411,0.014233,-0.008084,0.000000,0.062505,0.000000,-0.023833,0.000000,-0.482348,0.400504,0.000000
0.011658,-0.085381,0.027035,0.005073,0.024797,-0.011442,0.000000,0.000000,0.000000,-0.209995,0.000000,-0.482127,0.133432,0.000000
0.011730,-0.087048,0.028659,0.004673,0.022242,-0.010825,0.000000,0.000000,0.000000,-0.613323,0.000000,-0.695018,0.000000,0.000000
0.012112,-0.089617,0.031003,0.003066,0.031550,-0.014412,0.000000,0.000000,0.000000,-0.456713,0.000000,-0.869860,0.015494,0.000000
0.012294,-0.091849,0.033126,0.004276,0.023809,-0.011313,0.000000,0.000000,0.000000,-0.232073,0.000000,-0.705748,0.388854,0.000000
0.012237,-0.093021,0.033975,0.003890,0.015503,-0.005658,0.000000,0.000000,0.000000,-0.354490,0.000000,-0.817497,0.336958,0.000000
0.011979,-0.093521,0.034167,0.003726,0.006008,-0.001174,0.000000,0.000000,0.000000,-0.610892,0.000000,-0.804866,0.000000,0.000000
0.011477,-0.093189,0.033790,0.005034,-0.004455,0.002513,0.000000,0.000000,0.000000,-0.571627,0.000000,-0.575352,0.106685,0.000000
0.010462,-0.092351,0.032241,0.005781,-0.009178,0.008253,0.000000,0.000000,0.000000,-0.256116,0.000000,-0.408494,0.451514,0.000000
0.009261,-0.091415,0.030048,0.006693,-0.011938,0.013473,0.000000,0.000000,0.000000,-0.272585,0.000000,-0.347107,0.319563,0.000000
0.008007,-0.089878,0.027764,0.007682,-0.020600,0.015221,0.000000,0.000000,0.000000,-0.616336,0.039035,-0.284072,0.000000,0.000000
0.006588,-0.087080,0.025548,0.009426,-0.033858,0.013630,0.000000,0.000000,0.000000,-0.617465,0.045665,-0.173251,0.000000,0.000000
0.004833,-0.083702,0.022788,0.010273,-0.035281,0.014697,0.000000,0.000000,0.000000,-0.266743,0.000000,-0.015794,0.286036,0.000000
0.003462,-0.081795,0.020666,0.010456,-0.024919,0.014132,0.000000,0.043740,0.000000,-0.047611,0.000000,0.000000,0.292541,0.014849
0.001858,-0.081087,0.018136,0.011330,-0.008707,0.015559,0.000000,0.036827,0.000000,-0.261118,0.000000,0.000000,0.000000,0.056425
0.000405,-0.080792,0.015965,0.011561,-0.003930,0.014453,0.000000,0.000000,0.000000,-0.453302,0.015838,-0.095319,0.000000,0.000000
-0.001081,-0.080380,0.014072,0.011944,-0.004902,0.011650,0.000000,0.000000,0.000000,-0.460297,0.000000,-0.202985,0.000000,0.000000
-0.002726,-0.079642,0.012222,0.012119,-0.007512,0.009861,0.000000,0.000000,0.000000,-0.477437,0.000000,-0.153977,0.000257,0.000000
-0.003995,-0.080102,0.010980,0.012321,0.006056,0.008264,0.000000,0.000000,0.000000,-0.415685,0.000000,-0.130137,0.046659,0.000000
-0.005004,-0.081192,0.010689,0.011113,0.012994,0.001788,0.000000,0.000000,0.000000,-0.336894,0.000000,-0.139541,0.047236,0.000000
-0.005791,-0.082208,0.010869,0.010718,0.013023,-0.001201,0.000000,0.000000,0.000000,-0.523590,0.000000,-0.310070,0.000000,0.000000
-0.006755,-0.083522,0.011387,0.011290,0.013423,-0.002760,0.000000,0.000000,0.000000,-0.507983,0.000000,-0.503301,0.000000,0.000000
-0.007301,-0.085605,0.012653,0.010429,0.024419,-0.007781,0.000000,0.000000,0.000000,-0.381159,0.000000,-0.457565,0.075608,0.000000
-0.007648,-0.086995,0.013897,0.008762,0.017523,-0.008286,0.000000,0.000000,0.000000,-0.377711,0.000000,-0.400497,0.124765,0.000000
-0.008021,-0.088559,0.015222,0.008724,0.018183,-0.008142,0.000000,0.000000,0.000000,-0.498745,0.000000,-0.650132,0.000000,0.000000
-0.008612,-0.091323,0.016311,0.009197,0.028162,-0.005803,0.000000,0.000000,0.000000,-0.430262,0.000000,-0.643050,0.000000,0.000000
-0.008983,-0.093314,0.017271,0.008313,0.025276,-0.006396,0.000000,0.000000,0.000000,-0.349278,0.000000,-0.525771,0.178257,0.000000
-0.009296,-0.095232,0.018443,0.007799,0.022391,-0.007212,0.000000,0.000000,0.000000,-0.557798,0.000000,-0.608171,0.077774,0.000000
-0.009537,-0.096314,0.019814,0.008371,0.013414,-0.009129,0.000000,0.000000,0.000000,-0.641583,0.000000,-0.675375,0.000000,0.000000
-0.009766,-0.096952,0.021439,0.008559,0.007004,-0.009983,0.000000,0.000000,0.000000,-0.466866,0.000000,-0.619087,0.123720,0.000000
-0.010093,-0.097266,0.023163,0.008769,0.002705,-0.009195,0.000000,0.000000,0.000000,-0.239679,0.000000,-0.538042,0.272883,0.000000
-0.010303,-0.097342,0.024604,0.008371,0.000402,-0.009596,0.000000,0.012571,0.000000,-0.274227,0.000000,-0.547963,0.119337,0.000000
-0.010401,-0.097576,0.026327,0.007417,0.002129,-0.010589,0.000000,0.010183,0.000000,-0.383631,0.000000,-0.560257,0.000000,0.000000
-0.010500,-0.097729,0.027758,0.006915,0.001380,-0.009539,0.000000,0.000000,0.000000,-0.250612,0.000000,-0.551876,0.012492,0.000000
-0.010530,-0.097733,0.029449,0.005651,-0.000520,-0.009003,0.000000,0.009582,0.000000,-0.139873,0.000000,-0.585649,0.154035,0.000000
-0.010633,-0.098095,0.030507,0.005076,0.003895,-0.006507,0.000000,0.000000,0.000000,-0.195844,0.000000,-0.584584,0.080118,0.000000
-0.010962,-0.098423,0.030798,0.005392,0.004089,-0.001940,0.000000,0.000000,0.000000,-0.299536,0.000000,-0.560203,0.000000,0.000000
-0.011472,-0.098427,0.030580,0.005241,0.000146,0.001345,0.000000,0.000000,0.000000,-0.342883,0.000000,-0.565641,0.012750,0.000000
-0.012373,-0.097960,0.029405,0.005544,-0.004365,0.006263,0.000000,0.000000,0.000000,-0.360057,0.000000,-0.493968,0.085595,0.000000
-0.013289,-0.097573,0.027824,0.005509,-0.004173,0.010524,0.000000,0.000000,0.000000,-0.375019,0.000000,-0.389590,0.105206,0.000000
-0.014221,-0.097753,0.026084,0.004740,0.003017,0.010696,0.000000,0.000000,0.000000,-0.455706,0.000000,-0.279111,0.039421,0.000000
