r,l,t,target_pose
832.356278,1001,253.302078,[  2.73956049  -0.6112156  129.09525117]
257.731869,1001,506.778103,[   1.52299263   -4.56224676 -172.78934873]
240.301887,1001,760.27472,[ -3.7743449   -2.41886925 -33.92253798]
537.321013,1001,1013.760454,[ 0.73130657  0.28491145 94.91408633]
267.718959,1001,1267.236942,[  4.05604277  -4.22773207 -81.87488787]
