r,l,t,target_pose
602.745511,1001,253.304709,[334.33445853 990.42432536  11.20693407]
485.842581,1001,506.739545,[338.17218724 993.39640417  67.46653822]
328.92044,1001,760.057976,[ 330.88355944  986.48347958 -175.87308929]
482.540364,1001,1013.520821,[338.92551154 986.84736815 -73.08566039]
308.085557,1001,1266.988811,[338.55401799 986.22629546 167.88719495]
