r,l,t,target_pose
717.388639,1001,253.272368,[337.83680429 986.21403236 -41.65934534]
721.368534,1001,506.662076,[338.03617924 987.94570715  63.11863661]
719.163866,1001,760.02518,[336.2791478  986.08935301 -73.37349893]
705.983696,1001,1013.403969,[329.66799707 994.0643026   61.38801629]
719.902443,1001,1266.763285,[337.92676102 988.19826134 -46.96282715]
