r,l,t,target_pose
424.507866,1001,253.304223,[  2.73956049  -0.6112156  129.09525117]
737.254671,1001,506.767967,[   1.52299263   -4.56224676 -172.78934873]
488.00136,1001,760.205347,[ -3.7743449   -2.41886925 -33.92253798]
413.010486,1001,1013.657324,[ 0.73130657  0.28491145 94.91408633]
618.188945,1001,1267.062277,[  4.05604277  -4.22773207 -81.87488787]
