r,l,t,target_pose
-32.060591,1001,253.267741,[332.36311904 991.30761177 -13.19209301]
-56.663485,1001,506.518864,[336.25937811 985.64087589 112.45135758]
-47.269471,1001,759.770375,[333.73836085 991.77881432 -23.49551422]
-58.061925,1001,1013.023863,[ 333.82255415  989.98585985 -171.86599323]
-78.288788,1001,1266.274274,[331.53139252 992.29734064 118.73058058]
