r,l,t,target_pose
789.16925,1001,253.288414,[  2.73956049  -0.6112156  129.09525117]
793.447341,1001,506.600318,[   1.52299263   -4.56224676 -172.78934873]
863.79577,1001,759.95492,[ -3.7743449   -2.41886925 -33.92253798]
867.369639,1001,1013.337874,[ 0.73130657  0.28491145 94.91408633]
766.637357,1001,1266.605453,[  4.05604277  -4.22773207 -81.87488787]
