r,l,t,target_pose
-52.737968,1001,253.295331,[332.41556615 988.54959774  49.10197919]
-124.490936,1001,506.775093,[333.56644791 993.19940476 129.82980553]
-126.277627,1001,760.246438,[ 338.09047119  985.54861302 -108.63892005]
-153.937205,1001,1013.744861,[337.72874389 992.70839662 -20.71001592]
-103.504826,1001,1267.04934,[330.39265366 987.44338426 -80.62779601]
