r,l,t,target_pose
785.931792,1001,253.30794,[336.58550986 989.64818763  62.62425823]
717.332816,1001,506.805127,[329.77009248 993.23796447  90.63119424]
762.17822,1001,760.306611,[331.17752992 988.458038   -17.02606814]
725.093272,1001,1013.787657,[ 330.47033235  985.90300437 -129.75401978]
741.14327,1001,1267.302565,[338.14479061 992.29891106  19.7403259 ]
