r,l,t,target_pose
64.028815,1001,253.295524,[  2.73956049  -0.6112156  129.09525117]
38.393859,1001,506.788457,[   1.52299263   -4.56224676 -172.78934873]
165.984028,1001,760.24662,[ -3.7743449   -2.41886925 -33.92253798]
134.68331,1001,1013.713271,[ 0.73130657  0.28491145 94.91408633]
86.821224,1001,1267.053055,[  4.05604277  -4.22773207 -81.87488787]
