r,l,t,target_pose
-103.696307,1001,253.296857,[332.14280926 986.02102773 123.22977696]
-82.307417,1001,506.755761,[334.62457365 989.17487087 -94.07107253]
-66.381583,1001,760.242304,[ 330.28410904  985.86645022 -162.19693185]
-94.107858,1001,1013.551677,[ 337.7395413   994.39491654 -119.68662319]
-82.6151,1001,1267.002316,[ 332.05917743  989.71560479 -126.72515196]
