r,l,t,target_pose
891.179034,1001,253.234442,[  2.73956049  -0.6112156  129.09525117]
909.680525,1001,506.486311,[   1.52299263   -4.56224676 -172.78934873]
910.345175,1001,759.739516,[ -3.7743449   -2.41886925 -33.92253798]
892.294762,1001,1012.992751,[ 0.73130657  0.28491145 94.91408633]
924.864428,1001,1266.244828,[  4.05604277  -4.22773207 -81.87488787]
