r,l,t,target_pose
512.221088,1001,253.304499,[  2.73956049  -0.6112156  129.09525117]
281.961894,1001,506.806513,[   1.52299263   -4.56224676 -172.78934873]
221.514951,1001,760.249129,[ -3.7743449   -2.41886925 -33.92253798]
550.369145,1001,1013.560114,[ 0.73130657  0.28491145 94.91408633]
275.797697,1001,1267.025591,[  4.05604277  -4.22773207 -81.87488787]
