r,l,t,target_pose
413.081086,1001,256.036654,[  2.73956049  -0.6112156  129.09525117]
528.104263,1001,511.060374,[   1.52299263   -4.56224676 -172.78934873]
609.518228,1001,766.574586,[ -3.7743449   -2.41886925 -33.92253798]
517.454164,1001,1020.798839,[ 0.73130657  0.28491145 94.91408633]
484.673627,1001,1274.434565,[  4.05604277  -4.22773207 -81.87488787]
